time,lane_exit_A,lane_exit_B,lane_exit_C,lane_exit_D
70219,12.06,12.23,10.48,12.4
70220,12.06,12.23,10.48,12.4
70221,12.06,12.23,10.48,13.99
70222,12.06,12.23,10.48,13.99
70223,12.06,12.74,10.48,13.99
70224,12.06,12.74,10.48,13.99
70225,12.06,12.74,10.48,13.99
70226,12.06,12.74,10.48,12.6
70227,12.06,12.74,10.48,12.6
70228,12.06,12.74,10.48,12.6
70229,12.06,12.74,10.48,12.6
70230,12.06,12.74,10.48,13.28
70231,12.06,12.74,10.48,13.28
70232,12.06,12.74,10.48,13.28
70233,12.06,12.74,10.48,13.28
70234,12.06,12.74,10.48,13.28
70235,12.06,12.74,10.48,13.27
70236,12.06,12.74,10.48,13.27
70237,12.06,12.74,10.48,13.27
70238,12.06,12.74,10.48,13.27
70239,12.06,12.74,10.48,13.35
70240,12.06,12.74,10.48,13.35
70241,12.06,12.74,10.48,13.35
70242,12.06,12.74,10.48,13.35
70243,12.06,12.74,10.48,12.83
70244,12.06,12.74,10.48,12.83
70245,12.06,12.74,10.48,12.83
70246,12.06,12.74,10.48,12.83
70247,12.06,12.74,10.48,13.58
70248,12.06,12.74,10.48,13.58
70249,12.06,12.74,10.48,13.58
70250,12.06,12.74,10.48,13.58
70251,12.06,12.74,10.48,13.58
70252,12.06,12.74,10.48,13.58
70253,12.06,12.74,10.48,13.25
70254,12.06,12.74,10.48,13.25
70255,12.06,12.74,10.48,13.25
70256,10.59,12.74,10.48,13.34
70257,10.59,12.74,10.48,13.34
70258,10.59,12.74,10.48,13.34
70259,10.59,12.74,10.48,13.34
70260,10.59,12.74,10.48,13.34
70261,10.59,12.74,10.48,12.75
70262,10.59,12.74,10.48,12.75
70263,10.59,12.74,10.48,12.75
70264,10.59,12.74,10.48,12.39
70265,10.59,12.74,10.48,12.39
70266,10.59,12.74,10.48,12.39
70267,10.59,12.74,10.48,12.39
70268,10.59,12.74,10.48,12.39
70269,10.59,12.74,10.48,12.45
70270,10.59,12.74,10.48,12.45
70271,10.59,12.74,10.48,12.45
70272,10.59,12.74,10.48,12.45
70273,10.59,12.74,10.48,12.45
70274,10.59,12.74,10.48,12.45
70275,10.59,12.74,10.48,12.53
70276,10.59,12.74,10.48,12.53
70277,10.59,12.74,10.48,12.53
70278,10.59,12.74,10.48,12.53
70279,10.59,12.74,10.48,12.53
70280,10.59,12.74,10.48,12.35
70281,10.59,12.74,10.48,12.35
70282,10.59,12.74,10.48,12.35
70283,10.59,12.74,10.48,12.35
70284,10.59,12.74,10.48,11.91
70285,10.59,12.74,10.48,11.91
70286,10.59,12.74,10.48,11.91
70287,10.59,12.74,10.48,12.49
70288,10.59,12.74,10.48,12.49
70289,10.59,12.74,10.48,12.49
70290,10.59,12.74,10.48,12.49
70291,10.59,12.74,10.48,12.49
70292,10.59,12.74,10.48,12.49
70293,10.59,12.74,10.48,12.49
70294,10.59,12.74,10.48,12.49
70295,10.59,12.74,10.48,12.44
70296,10.59,12.74,10.48,12.44
70297,10.59,12.74,10.48,12.44
70298,10.59,12.74,10.48,12.44
70299,10.59,12.74,10.48,12.44
70300,10.59,12.74,9.54,12.44
70301,10.59,12.74,9.54,12.44
70302,10.59,12.74,9.54,12.44
70303,10.59,12.74,9.54,12.44
70304,10.59,12.74,9.54,12.44
70305,10.59,12.74,9.54,12.44
70306,10.59,12.74,9.54,12.44
70307,10.59,12.74,9.54,12.44
70308,10.59,12.74,9.54,12.44
70309,10.59,12.74,9.54,12.44
70310,10.59,12.74,9.54,12.44
70311,10.59,12.74,9.54,12.44
70312,10.59,12.74,9.54,12.44
70313,10.59,12.74,9.54,12.44
70314,10.59,12.74,9.54,12.44
70315,10.26,12.74,9.54,12.44
70316,10.26,12.74,9.54,12.44
70317,10.26,12.74,9.54,12.44
70318,10.26,12.74,9.54,12.44
70319,10.26,12.74,9.54,12.44
70320,10.26,12.74,9.54,12.44
70321,10.84,12.74,9.54,12.44
70322,10.84,12.74,9.54,12.44
70323,10.84,12.74,9.54,12.44
70324,10.84,12.74,9.54,12.44
70325,11.09,12.74,9.54,12.44
70326,11.09,12.74,9.54,12.44
70327,11.09,12.74,9.54,12.44
70328,11.09,12.74,9.54,12.44
70329,11.09,12.74,9.54,12.44
70330,11.09,12.74,9.54,12.44
70331,11.09,12.74,9.54,12.44
70332,10.34,12.74,9.54,12.44
70333,10.34,12.74,9.54,12.44
70334,10.34,12.74,9.54,12.44
70335,10.34,12.74,9.54,12.44
70336,10.34,12.74,9.54,12.44
70337,9.81,12.74,9.54,12.44
70338,9.81,12.74,9.54,12.44
70339,9.81,12.74,9.54,12.44
70340,9.81,12.74,9.54,12.44
70341,9.81,12.74,9.54,12.44
70342,9.81,12.74,9.54,12.44
70343,9.81,12.74,9.54,12.44
70344,9.81,12.74,9.54,12.44
70345,9.81,12.74,9.54,12.44
70346,9.81,12.74,9.54,12.44
70347,9.81,12.74,9.54,12.44
70348,9.81,12.74,9.54,12.44
70349,9.81,12.43,9.54,12.44
70350,9.81,12.43,9.54,12.44
70351,9.81,12.43,9.54,12.44
70352,9.81,12.43,9.54,12.44
70353,9.81,12.43,9.54,12.44
70354,9.81,12.43,9.54,12.44
70355,9.81,13.12,9.54,12.44
70356,9.81,13.12,9.54,12.44
70357,9.81,13.12,9.54,12.44
70358,9.81,13.12,9.54,12.44
70359,9.81,13.12,9.54,12.44
70360,9.81,13.12,9.54,12.44
70361,9.81,13.12,9.54,12.44
70362,9.81,13.12,9.54,12.44
70363,9.81,13.12,9.54,12.44
70364,9.81,13.12,9.54,12.44
70365,9.81,13.12,9.54,12.44
70366,9.81,13.12,9.54,12.44
70367,9.81,13.12,9.54,12.44
70368,9.81,13.12,9.54,12.44
70369,18.98,13.12,9.54,12.44
70370,18.98,13.12,9.54,12.44
70371,18.98,13.12,9.54,12.44
70372,18.98,13.12,9.54,12.44
70373,18.98,13.12,9.54,12.44
70374,18.98,13.12,9.54,12.44
70375,18.98,13.12,9.54,12.44
70376,18.98,13.12,9.54,12.44
70377,18.98,13.12,8.0,12.44
70378,18.98,13.12,8.0,12.44
70379,18.98,13.12,8.0,12.44
70380,18.98,13.12,8.0,12.44
70381,18.98,13.12,8.0,12.44
70382,18.98,13.12,8.0,12.44
70383,18.98,13.12,8.0,12.44
70384,18.98,13.12,8.0,12.44
70385,18.98,13.12,8.0,12.44
70386,18.98,13.12,8.0,12.44
70387,18.98,13.12,8.0,12.44
70388,18.98,13.12,8.0,12.44
70389,18.98,13.12,8.0,12.44
70390,18.98,13.12,8.0,12.44
70391,18.98,13.12,8.0,12.44
70392,18.98,13.12,8.0,17.18
70393,18.98,13.12,8.0,17.18
70394,18.98,13.12,8.0,17.18
70395,18.98,13.12,8.0,17.18
70396,18.98,13.12,8.0,17.18
70397,18.98,13.12,8.0,17.18
70398,18.98,13.12,8.0,17.18
70399,18.98,13.12,8.0,17.18
70400,18.98,13.12,8.0,17.18
70401,18.98,13.12,8.0,17.18
70402,18.98,13.12,8.0,17.18
70403,18.98,13.12,8.0,17.18
70404,18.98,13.12,8.0,17.18
70405,18.98,13.12,8.0,17.18
70406,18.98,13.12,8.0,17.18
70407,18.98,13.12,8.0,17.18
70408,18.98,8.78,8.0,17.18
70409,18.98,8.78,8.0,15.7
70410,18.98,8.78,8.0,15.7
70411,18.98,8.78,8.0,15.7
70412,18.98,8.73,8.0,15.7
70413,18.98,8.73,8.0,15.52
70414,18.98,8.73,8.0,15.52
70415,18.98,8.73,8.0,15.52
70416,18.98,8.73,8.0,15.52
70417,18.98,8.73,8.0,15.47
70418,18.98,8.73,8.0,15.47
70419,18.98,8.73,8.0,15.47
70420,18.98,8.73,8.0,15.47
70421,18.98,8.73,8.0,15.8
70422,18.98,8.73,8.0,15.8
70423,18.98,8.73,8.0,15.8
70424,18.98,8.73,8.0,15.8
70425,11.38,8.73,8.0,15.8
70426,11.38,8.73,8.0,15.8
70427,11.38,8.73,8.0,15.8
70428,11.38,8.73,8.0,15.8
70429,11.38,8.73,8.0,15.8
70430,11.38,8.73,8.0,15.8
70431,11.75,8.73,8.0,15.8
70432,11.75,8.73,8.0,15.8
70433,11.75,8.73,8.0,15.8
70434,11.75,8.73,8.0,15.8
70435,11.39,8.73,8.0,15.8
70436,11.39,8.73,8.0,15.8
70437,11.39,8.73,8.0,15.8
70438,11.39,8.73,8.0,15.8
70439,12.24,8.73,8.0,15.8
70440,12.24,8.73,8.0,15.8
70441,12.24,8.73,8.0,15.8
70442,10.29,8.73,8.0,15.8
70443,10.29,8.73,8.0,15.8
70444,10.29,8.73,8.0,18.77
70445,10.29,8.73,8.0,18.77
70446,10.39,8.73,8.0,18.77
70447,10.39,8.73,8.0,18.77
70448,10.39,8.73,8.0,18.77
70449,10.39,8.73,8.0,18.28
70450,10.39,8.73,8.0,18.28
70451,11.27,8.73,8.0,18.28
70452,11.27,8.73,8.0,17.27
70453,11.27,8.73,8.0,17.27
70454,11.27,10.63,8.0,17.27
70455,11.27,10.63,8.0,17.27
70456,11.27,10.63,8.0,17.27
70457,11.27,10.63,8.0,17.61
70458,11.27,10.63,8.0,17.61
70459,11.27,10.63,8.0,17.61
70460,11.27,10.63,8.0,17.61
70461,11.27,10.63,8.0,18.22
70462,11.27,10.63,8.0,18.22
70463,11.27,10.63,8.0,18.22
70464,11.27,10.63,8.0,18.22
70465,11.27,10.63,8.0,18.22
70466,11.27,10.63,8.0,18.22
70467,11.27,10.63,8.0,18.22
70468,11.27,10.63,8.0,18.22
70469,12.33,10.63,8.0,18.22
70470,12.33,10.63,8.0,18.22
70471,12.33,10.63,8.0,18.22
70472,12.33,10.63,8.0,18.22
70473,12.33,10.63,8.0,18.22
70474,12.81,10.63,8.0,18.22
70475,12.81,10.63,8.0,18.22
70476,12.81,10.63,8.0,21.08
70477,12.81,10.63,8.0,21.08
70478,12.31,10.63,8.0,21.08
70479,12.31,10.63,8.0,21.08
70480,12.31,10.63,8.0,21.08
70481,12.31,10.63,8.0,21.08
70482,12.31,10.63,8.0,21.08
70483,12.31,10.63,8.0,21.08
70484,12.31,10.63,8.0,21.08
70485,12.31,10.63,8.0,21.08
70486,12.31,10.63,8.0,21.08
70487,12.31,10.63,8.0,21.08
70488,12.31,10.63,8.0,21.08
70489,12.31,10.63,8.0,21.08
70490,12.31,10.63,8.0,21.08
70491,12.31,10.63,8.0,21.08
70492,12.31,10.63,8.0,21.08
70493,12.31,10.63,8.0,21.08
70494,12.31,10.63,8.0,21.08
70495,12.31,10.63,8.0,21.08
70496,12.31,10.63,8.0,21.08
70497,12.92,10.63,8.0,21.08
70498,12.92,10.63,8.0,18.14
70499,12.92,10.63,8.0,18.14
70500,12.58,8.41,8.0,18.14
70501,12.58,8.41,8.0,18.14
70502,12.58,8.41,8.0,18.14
70503,12.58,8.32,8.0,18.14
70504,12.58,8.32,8.0,18.14
70505,12.58,8.32,8.0,18.14
70506,12.58,8.32,8.0,18.14
70507,12.58,8.32,8.0,18.14
70508,12.58,8.32,8.0,18.14
70509,12.58,8.32,8.0,18.14
70510,12.58,7.91,8.0,18.14
70511,12.58,7.91,8.0,18.14
70512,12.58,7.91,8.0,17.78
70513,12.58,7.91,8.0,17.78
70514,12.58,7.91,8.0,17.78
70515,12.58,8.72,8.0,17.78
70516,12.58,8.72,8.0,17.78
70517,12.58,8.72,8.0,18.44
70518,12.58,8.72,8.0,18.44
70519,12.58,8.86,8.0,18.44
70520,12.58,8.86,8.0,18.44
70521,12.58,8.86,8.0,19.29
70522,12.58,8.86,8.0,19.29
70523,12.58,8.86,8.0,19.29
70524,14.29,8.86,8.0,17.58
70525,14.29,8.86,8.0,17.58
70526,14.29,8.71,8.0,17.58
70527,14.29,8.71,8.0,17.58
70528,14.2,8.71,8.0,17.58
70529,14.2,8.71,8.0,17.58
70530,14.2,8.71,8.0,17.58
70531,14.2,8.71,8.0,17.58
70532,14.2,8.22,8.0,17.58
70533,14.2,8.22,8.0,17.58
70534,14.2,8.22,8.0,19.61
70535,14.2,8.22,8.0,19.61
70536,14.2,8.74,8.0,19.61
70537,14.2,8.74,8.0,19.61
70538,14.2,8.74,8.0,19.61
70539,14.2,8.74,8.0,19.61
70540,14.2,8.74,8.0,19.61
70541,14.43,9.23,8.0,19.61
70542,14.43,9.23,8.0,19.61
70543,14.43,9.23,8.0,20.1
70544,14.43,9.23,8.0,20.1
70545,14.43,9.23,8.0,20.1
70546,14.43,9.23,8.0,20.1
70547,14.43,9.23,8.0,20.1
70548,14.43,9.23,8.0,20.1
70549,14.43,9.23,8.0,20.1
70550,14.43,9.23,8.0,20.1
70551,14.43,11.1,8.0,20.1
70552,14.43,11.1,8.0,20.1
70553,14.43,11.1,8.0,20.1
70554,14.43,11.1,8.0,20.1
70555,14.43,11.1,8.0,20.1
70556,14.43,11.1,8.0,20.1
70557,14.43,11.1,8.0,20.1
70558,14.43,11.1,8.0,20.1
70559,14.43,10.7,8.0,20.1
70560,14.43,10.7,8.0,20.1
70561,14.43,10.7,8.0,20.1
70562,14.43,10.7,8.0,20.1
70563,14.43,10.48,8.0,20.1
70564,14.43,10.48,8.0,20.1
70565,14.43,10.48,8.0,20.1
70566,14.43,10.48,8.0,20.1
70567,14.43,10.48,8.0,20.1
70568,14.43,10.48,8.0,20.1
70569,14.43,10.08,8.0,20.1
70570,14.43,10.08,8.0,20.1
70571,14.43,10.08,8.0,20.1
70572,14.43,10.08,8.0,20.1
70573,14.43,11.21,8.0,20.1
70574,14.43,11.21,8.0,20.1
70575,14.43,11.21,8.0,20.1
70576,14.43,11.21,8.92,20.1
70577,14.43,9.69,8.92,20.1
70578,14.43,9.69,8.92,20.1
70579,14.43,9.69,8.92,20.1
70580,14.43,9.69,8.48,20.1
70581,14.43,9.69,8.48,20.1
70582,14.43,9.69,8.48,20.1
70583,14.43,10.2,8.48,20.1
70584,14.43,10.2,8.48,20.1
70585,14.43,10.2,7.88,20.1
70586,14.43,9.53,7.88,20.1
70587,14.43,9.53,7.88,17.41
70588,14.43,9.53,7.88,17.41
70589,14.43,9.53,7.88,17.41
70590,14.43,9.53,7.88,17.41
70591,14.43,10.47,7.88,17.41
70592,14.43,10.47,7.88,17.41
70593,14.43,10.47,7.88,17.41
70594,14.43,11.35,7.88,17.41
70595,14.43,11.35,7.88,17.41
70596,14.43,11.35,7.88,17.41
70597,14.43,11.35,7.88,17.41
70598,14.43,11.35,7.88,17.41
70599,14.43,11.35,7.88,17.41
70600,14.43,11.35,7.88,17.41
70601,14.43,11.35,7.88,17.41
70602,14.43,11.03,7.88,17.41
70603,14.43,11.03,7.88,17.41
70604,14.43,11.03,7.88,17.41
70605,14.43,11.03,7.88,17.41
70606,14.43,11.03,7.88,17.41
70607,14.43,11.49,7.88,17.41
70608,14.43,11.49,7.88,17.41
70609,14.43,11.49,7.88,17.41
70610,14.43,11.49,7.88,17.41
70611,14.43,11.49,7.88,18.01
70612,14.43,11.49,7.88,18.01
70613,14.43,11.49,7.88,18.01
70614,14.43,11.49,7.88,18.01
70615,14.43,11.49,7.88,18.01
70616,14.43,11.49,7.88,18.01
70617,14.43,11.49,7.88,18.01
70618,14.43,11.49,7.88,17.79
70619,14.43,11.49,7.88,17.79
70620,14.43,11.49,10.15,17.79
70621,14.43,11.49,10.15,17.79
70622,14.43,11.49,10.15,17.79
70623,12.7,11.49,10.15,17.79
70624,12.7,11.49,10.15,17.79
70625,12.7,11.49,10.15,17.79
70626,12.7,11.49,10.15,17.79
70627,12.7,11.49,10.15,17.79
70628,12.7,11.49,10.15,17.79
70629,12.7,11.49,10.15,17.79
70630,12.7,11.49,10.15,17.79
70631,12.7,11.49,10.15,17.79
70632,12.7,11.49,10.15,17.79
70633,12.7,11.49,10.15,17.79
70634,12.7,11.49,10.15,17.79
70635,12.7,11.49,10.15,17.79
70636,12.7,10.77,10.15,17.79
70637,12.7,10.77,10.15,17.79
70638,12.7,10.77,10.15,17.79
70639,12.7,10.77,10.15,17.79
70640,12.7,10.84,10.15,17.79
70641,12.7,10.84,10.15,17.79
70642,12.7,10.84,10.15,17.79
70643,12.7,10.84,10.15,17.79
70644,12.7,10.84,10.15,17.79
70645,12.7,10.84,10.15,17.79
70646,12.7,10.84,10.15,17.79
70647,12.7,10.84,10.15,17.58
70648,12.7,10.84,10.15,17.58
70649,12.7,10.84,10.15,17.58
70650,12.7,10.84,10.15,17.58
70651,12.7,10.84,10.15,17.69
70652,12.7,10.84,10.15,17.69
70653,12.7,10.84,10.15,17.69
70654,12.7,10.84,10.15,17.69
70655,12.7,10.84,10.15,17.69
70656,12.7,10.84,10.15,17.69
70657,12.7,10.84,10.15,17.69
70658,12.7,10.84,10.15,17.69
70659,12.7,10.84,10.15,17.69
70660,12.7,10.5,10.15,17.69
70661,12.7,10.5,10.15,17.69
70662,12.7,10.5,10.15,17.69
70663,12.7,10.5,10.15,17.69
70664,12.7,11.52,10.15,17.69
70665,12.7,11.52,10.15,17.69
70666,12.7,11.52,10.15,17.69
70667,12.7,11.52,10.15,17.69
70668,12.7,11.15,10.15,17.69
70669,12.7,11.15,10.15,17.69
70670,12.7,11.15,8.58,17.69
70671,12.7,11.15,8.58,17.69
70672,12.7,11.15,8.58,17.69
70673,12.7,11.14,8.58,17.69
70674,12.7,11.14,8.58,17.69
70675,12.7,11.14,8.58,17.69
70676,12.7,11.14,8.58,17.69
70677,12.7,11.14,8.58,17.69
70678,12.7,11.14,8.58,17.69
70679,12.7,11.14,8.58,17.69
70680,12.7,11.14,8.58,17.69
70681,12.7,11.14,8.58,17.69
70682,12.7,11.14,8.58,17.69
70683,12.7,11.14,8.58,17.69
70684,12.7,11.14,8.58,17.69
70685,12.7,11.14,8.58,17.69
70686,12.7,11.14,8.58,17.69
70687,12.7,11.14,8.58,17.69
70688,12.7,11.14,8.58,17.69
70689,12.7,11.14,8.58,17.69
70690,12.7,11.14,8.58,17.69
70691,12.7,11.14,8.58,17.69
70692,12.7,11.14,8.58,19.67
70693,12.7,11.14,8.58,19.67
70694,12.7,11.14,8.58,19.67
70695,12.7,11.14,8.58,19.67
70696,12.7,11.14,8.58,19.67
70697,12.7,11.14,8.58,19.67
70698,12.7,11.14,8.58,19.67
70699,12.7,11.14,8.58,19.67
70700,12.7,11.14,8.58,19.67
70701,12.7,11.14,8.58,19.67
70702,12.7,11.14,9.22,19.67
70703,12.7,11.14,9.22,19.67
70704,12.7,11.14,9.22,19.67
70705,12.7,11.14,9.22,19.67
70706,12.7,11.14,9.22,19.67
70707,12.7,11.14,9.22,19.67
70708,12.7,11.14,9.22,19.67
70709,12.7,11.14,9.22,19.67
70710,12.7,11.14,9.22,19.67
70711,12.7,11.14,9.22,19.67
70712,12.7,11.14,9.22,19.67
70713,12.7,11.14,9.22,19.67
70714,12.7,11.14,9.22,19.67
70715,12.7,11.14,9.22,19.67
70716,12.7,11.14,9.22,19.67
70717,12.7,11.14,9.22,19.67
70718,12.7,11.14,9.22,19.67
70719,12.7,11.14,9.22,19.67
70720,12.7,11.14,9.22,19.67
70721,12.7,11.14,9.22,19.67
70722,12.7,11.14,9.22,19.67
70723,12.7,11.14,9.22,19.67
70724,12.7,11.14,9.22,19.67
70725,12.7,11.14,9.22,19.67
70726,12.7,11.14,9.22,19.67
70727,12.7,11.14,9.22,19.67
70728,14.64,11.14,9.22,19.67
70729,14.64,11.14,9.22,19.67
70730,14.64,11.14,9.22,19.67
70731,14.64,11.14,9.22,19.67
70732,14.64,11.14,9.22,19.67
70733,14.64,11.56,9.22,19.67
70734,14.64,11.56,9.22,19.67
70735,14.64,11.56,9.22,19.67
70736,14.64,11.56,9.22,19.67
70737,14.64,11.56,9.22,19.67
70738,14.64,11.56,9.22,19.67
70739,14.64,11.56,9.22,19.67
70740,14.64,11.56,9.22,19.67
70741,14.64,11.56,9.22,19.67
70742,14.64,11.56,9.22,19.67
70743,14.64,11.56,9.22,19.67
70744,14.64,11.56,9.22,19.67
70745,14.64,11.56,9.22,19.67
70746,14.64,11.56,9.22,19.67
70747,14.64,11.56,9.22,19.67
70748,13.68,11.56,9.22,19.67
70749,13.68,11.56,9.22,19.67
70750,13.68,11.56,9.22,19.67
70751,13.68,11.56,9.22,19.67
70752,13.68,11.56,9.22,19.67
70753,13.68,11.56,9.22,19.67
70754,13.68,11.56,9.22,19.67
70755,13.68,11.56,9.22,19.67
70756,13.57,11.56,9.22,19.67
70757,13.57,11.56,9.22,19.67
70758,13.57,11.56,9.22,19.67
70759,13.57,11.56,9.22,19.67
70760,13.57,11.56,9.22,19.67
70761,13.57,11.56,9.22,19.67
70762,13.57,11.56,9.22,19.67
70763,13.57,11.56,9.22,19.67
70764,13.57,11.56,9.22,19.67
70765,13.57,11.56,9.22,19.67
70766,13.57,11.56,9.22,19.67
70767,13.57,11.56,9.22,19.67
70768,13.57,11.56,9.22,19.67
70769,13.57,11.56,9.22,19.67
70770,13.57,11.56,9.22,19.67
70771,13.57,11.56,9.22,19.67
70772,13.57,11.56,9.22,19.67
70773,13.57,11.56,9.22,19.67
70774,13.57,11.56,9.22,19.67
70775,13.86,11.56,9.22,19.67
70776,13.86,11.56,9.22,19.67
70777,13.86,11.56,9.22,19.67
70778,13.86,11.56,9.22,19.67
70779,13.86,11.56,9.22,19.67
70780,13.86,11.56,9.22,19.67
70781,13.86,11.56,9.22,19.67
70782,13.86,11.56,9.22,19.67
70783,13.86,11.56,9.22,19.67
70784,13.86,11.56,9.22,19.67
70785,13.86,11.56,9.22,19.67
70786,13.86,11.56,9.22,19.67
70787,13.86,11.56,9.22,19.67
70788,14.65,11.56,9.22,19.67
70789,14.65,11.56,9.22,19.67
70790,14.65,11.56,9.22,19.67
70791,14.65,11.56,9.22,19.67
70792,14.65,11.56,9.22,19.67
70793,14.65,11.56,9.22,19.67
70794,14.65,11.56,9.22,19.67
70795,14.65,11.56,9.22,19.67
70796,14.65,10.53,9.22,19.67
70797,14.65,10.53,9.22,19.67
70798,14.65,10.53,9.22,19.67
70799,14.65,10.53,9.22,19.67
70800,14.65,10.53,9.22,19.67
70801,14.65,10.53,9.22,19.67
70802,14.65,9.7,9.22,19.67
70803,14.65,9.7,9.22,19.67
70804,14.65,9.7,9.22,19.67
70805,14.65,9.7,9.22,19.67
70806,14.65,11.25,9.22,19.67
70807,14.65,11.25,9.22,19.67
70808,14.65,11.25,9.22,19.67
70809,14.65,11.25,9.22,19.67
70810,14.65,9.74,9.22,19.67
70811,14.65,9.74,9.22,19.67
70812,14.65,9.74,9.22,19.67
70813,14.65,9.74,9.22,19.67
70814,14.65,10.27,9.22,19.67
70815,14.65,10.27,9.22,19.67
70816,14.65,10.27,9.22,19.67
70817,14.65,10.27,9.22,19.67
70818,14.65,10.27,9.22,19.67
70819,14.65,10.27,9.22,19.67
70820,14.65,10.27,9.22,19.67
70821,14.65,10.27,8.6,19.67
70822,14.65,10.27,8.6,19.67
70823,11.07,10.27,8.6,19.67
70824,11.07,10.27,8.6,19.67
70825,11.07,10.27,8.6,19.67
70826,11.07,10.27,7.97,19.67
70827,12.05,10.27,7.97,19.67
70828,12.05,10.27,7.97,19.67
70829,12.05,10.27,7.97,19.67
70830,10.63,10.27,7.97,19.67
70831,10.63,10.27,7.97,19.67
70832,10.63,10.27,7.97,19.67
70833,10.63,10.27,7.97,19.67
70834,10.63,10.88,7.97,19.67
70835,10.63,10.88,7.97,19.67
70836,10.63,10.88,7.97,19.67
70837,10.63,10.88,7.97,19.67
70838,10.63,10.88,7.97,19.67
70839,10.63,10.88,7.97,19.67
70840,11.3,10.88,7.97,19.67
70841,11.3,10.88,7.97,19.67
70842,11.3,10.88,7.97,19.67
70843,11.3,10.88,7.97,19.67
70844,11.3,10.88,7.97,19.67
70845,11.3,10.88,7.97,19.67
70846,11.3,10.88,7.97,19.67
70847,11.3,10.88,7.97,19.67
70848,11.3,10.88,7.97,19.67
70849,11.3,12.22,7.97,19.67
70850,11.3,12.22,7.97,19.67
70851,11.3,12.22,7.97,19.67
70852,11.3,12.22,7.97,19.67
70853,11.3,12.22,7.97,19.67
70854,11.3,12.22,7.97,19.67
70855,11.3,12.22,7.97,19.67
70856,11.3,12.22,7.97,19.67
70857,11.3,12.22,7.97,19.67
70858,11.3,12.22,7.97,19.67
70859,11.3,12.22,7.97,19.67
70860,11.3,12.22,7.97,19.67
70861,12.93,12.22,7.97,19.67
70862,12.93,12.22,7.97,19.67
70863,12.93,12.22,7.97,19.67
70864,12.93,12.22,7.97,19.67
70865,12.93,12.22,7.97,19.67
70866,12.93,12.22,7.97,19.67
70867,12.93,12.22,7.97,19.67
70868,12.93,12.22,7.97,19.67
70869,12.93,12.22,7.97,19.67
70870,12.93,12.22,7.97,19.67
70871,12.93,12.22,7.97,19.67
70872,12.93,12.22,7.97,19.67
70873,12.93,12.22,7.97,19.67
70874,12.93,12.22,7.97,19.67
70875,12.93,12.22,7.97,19.67
70876,12.93,12.22,7.97,19.67
70877,12.93,12.22,7.97,19.67
70878,12.93,12.22,7.97,19.67
70879,12.93,12.22,7.97,19.67
70880,12.93,12.22,7.97,19.67
70881,12.93,10.05,7.97,19.67
70882,12.93,10.05,7.97,19.67
70883,12.93,10.05,7.97,19.67
70884,12.93,10.05,7.97,19.67
70885,12.93,10.05,7.97,19.67
70886,12.93,10.05,7.97,19.67
70887,12.93,10.45,7.97,19.67
70888,12.93,10.45,7.97,19.67
70889,12.93,10.45,7.97,19.67
70890,12.93,10.45,7.97,19.67
70891,12.93,10.45,7.97,19.67
70892,12.93,10.45,7.97,19.67
70893,12.93,10.45,7.97,19.67
70894,12.93,10.45,8.14,19.67
70895,12.93,10.45,8.14,16.39
70896,12.93,10.45,8.14,16.39
70897,12.93,10.45,8.14,16.39
70898,12.93,10.45,8.14,16.39
70899,12.93,10.45,8.14,17.28
70900,12.93,10.45,8.38,17.28
70901,12.93,10.45,8.38,17.28
70902,12.93,10.45,8.38,17.28
70903,12.93,10.45,8.38,17.0
70904,12.93,10.45,8.38,17.0
70905,12.93,10.45,8.38,17.0
70906,12.93,10.45,8.38,17.0
70907,12.93,10.45,8.38,17.0
70908,12.93,10.45,8.38,17.57
70909,12.93,10.45,8.38,17.57
70910,12.93,10.45,8.38,17.57
70911,12.93,10.45,8.38,17.57
70912,12.93,10.45,8.38,17.57
70913,12.93,10.45,8.38,18.45
70914,12.93,10.45,8.38,18.45
70915,12.93,10.45,8.38,18.45
70916,12.93,10.45,8.38,18.45
70917,12.93,10.45,8.38,17.83
70918,12.93,10.45,8.38,17.83
70919,12.93,10.45,8.38,17.83
70920,12.93,10.45,8.38,17.88
70921,13.83,10.45,8.48,17.88
70922,13.83,10.45,8.48,17.88
70923,13.83,10.45,8.48,17.81
70924,13.83,10.45,8.48,17.81
70925,13.83,10.45,8.25,17.81
70926,13.83,10.45,8.25,17.81
70927,13.83,10.45,8.25,17.81
70928,13.83,10.45,8.25,17.81
70929,13.83,10.45,8.59,17.81
70930,13.83,10.45,8.59,18.4
70931,13.83,10.45,8.59,18.4
70932,13.83,10.45,8.59,18.4
70933,13.83,10.45,9.0,18.14
70934,13.83,10.45,9.0,18.14
70935,13.83,10.45,9.0,18.14
70936,13.83,10.45,9.0,18.14
70937,13.83,10.45,9.0,17.81
70938,13.83,10.45,9.0,17.81
70939,13.83,10.45,9.0,17.81
70940,13.83,10.45,9.0,17.81
70941,13.83,10.45,9.0,17.81
70942,13.83,10.45,9.0,17.81
70943,13.83,10.45,9.0,17.81
70944,13.83,10.45,9.0,18.35
70945,13.83,10.45,9.0,18.35
70946,13.83,10.45,9.0,18.35
70947,13.83,10.45,9.0,18.35
70948,13.83,10.45,9.0,18.35
70949,13.83,10.45,9.0,18.35
70950,13.83,10.45,9.0,18.35
70951,13.83,10.45,9.0,18.35
70952,13.83,10.45,9.0,18.35
70953,13.83,10.45,9.0,18.35
