time,lane_exit_B,lane_exit_C,lane_exit_E
11251,11.19,21.58,-1.0
11252,11.19,21.58,-1.0
11253,11.19,21.58,-1.0
11254,11.19,21.58,-1.0
11255,11.19,21.58,-1.0
11256,11.19,21.58,-1.0
11257,11.19,21.58,-1.0
11258,11.19,21.58,-1.0
11259,11.19,21.58,-1.0
11260,11.19,21.58,-1.0
11261,11.19,21.58,-1.0
11262,11.19,21.58,-1.0
11263,11.19,21.58,-1.0
11264,11.19,21.58,-1.0
11265,11.19,21.58,-1.0
11266,11.19,21.58,-1.0
11267,11.19,21.58,-1.0
11268,11.19,21.58,-1.0
11269,11.19,21.58,-1.0
11270,11.19,21.58,-1.0
11271,11.19,21.58,-1.0
11272,11.19,21.58,-1.0
11273,11.19,21.58,-1.0
11274,11.19,21.58,-1.0
11275,11.19,21.58,-1.0
11276,11.19,21.58,-1.0
11277,11.19,21.58,-1.0
11278,11.19,21.58,-1.0
11279,11.19,21.58,-1.0
11280,11.19,21.58,-1.0
11281,11.19,21.58,-1.0
11282,11.19,21.58,-1.0
11283,11.19,21.58,-1.0
11284,11.19,21.58,-1.0
11285,11.19,21.58,-1.0
11286,11.19,21.58,-1.0
11287,11.19,21.58,-1.0
11288,11.19,21.58,-1.0
11289,11.19,21.58,-1.0
11290,11.19,21.58,-1.0
11291,11.19,21.58,-1.0
11292,11.19,21.58,-1.0
11293,11.19,21.58,-1.0
11294,11.19,21.58,-1.0
11295,11.19,21.58,-1.0
11296,11.19,21.58,-1.0
11297,11.19,21.58,-1.0
11298,11.19,21.58,-1.0
11299,11.19,21.58,-1.0
11300,11.19,21.58,-1.0
11301,11.19,21.58,-1.0
11302,11.19,21.58,-1.0
11303,11.19,21.58,-1.0
11304,11.19,21.58,-1.0
11305,11.19,21.58,-1.0
11306,11.19,21.58,-1.0
11307,11.19,21.58,-1.0
11308,11.19,21.58,-1.0
11309,11.19,21.58,-1.0
11310,11.19,21.58,-1.0
11311,11.19,21.58,-1.0
11312,11.19,21.58,-1.0
11313,11.19,21.58,-1.0
11314,11.19,21.58,-1.0
11315,11.19,21.58,-1.0
11316,11.19,21.58,-1.0
11317,11.19,21.58,-1.0
11318,11.19,21.58,-1.0
11319,11.19,21.58,-1.0
11320,11.19,21.58,-1.0
11321,11.19,21.58,-1.0
11322,11.19,21.58,-1.0
11323,11.19,21.58,-1.0
11324,11.19,21.58,-1.0
11325,11.19,21.58,-1.0
11326,11.19,21.58,-1.0
11327,11.19,21.58,-1.0
11328,11.19,21.58,-1.0
11329,11.19,21.58,-1.0
11330,11.19,21.58,-1.0
11331,11.19,21.58,-1.0
11332,11.19,21.58,-1.0
11333,11.19,21.58,-1.0
11334,11.19,21.58,-1.0
11335,11.19,21.58,-1.0
11336,11.19,21.58,-1.0
11337,11.19,21.58,-1.0
11338,11.19,21.58,-1.0
11339,11.19,21.58,-1.0
11340,11.19,21.58,-1.0
11341,11.19,21.58,-1.0
11342,11.19,21.58,-1.0
11343,11.19,21.58,-1.0
11344,11.19,21.58,-1.0
11345,11.19,21.58,-1.0
11346,11.19,21.58,-1.0
11347,11.19,21.58,-1.0
11348,11.19,21.58,-1.0
11349,11.19,21.58,-1.0
11350,11.19,21.58,-1.0
11351,11.19,21.58,-1.0
11352,11.19,21.58,-1.0
11353,11.19,21.58,-1.0
11354,11.19,21.58,-1.0
11355,11.19,21.58,-1.0
11356,11.19,21.58,-1.0
11357,11.19,21.58,-1.0
11358,11.19,21.58,-1.0
11359,11.19,21.58,-1.0
11360,11.19,21.58,-1.0
11361,11.19,21.58,-1.0
11362,11.19,21.58,-1.0
11363,11.19,21.58,-1.0
11364,11.19,21.58,-1.0
11365,11.19,21.58,-1.0
11366,11.19,21.58,-1.0
11367,11.19,21.58,-1.0
11368,11.19,21.58,-1.0
11369,11.19,21.58,-1.0
11370,11.19,21.58,-1.0
11371,11.19,21.58,-1.0
11372,11.19,21.58,-1.0
11373,11.19,21.58,-1.0
11374,11.19,21.58,-1.0
11375,11.19,21.58,-1.0
11376,11.19,21.58,-1.0
11377,11.19,21.58,-1.0
11378,11.19,21.58,-1.0
11379,11.19,21.58,-1.0
11380,11.19,21.58,-1.0
11381,11.19,21.58,-1.0
11382,11.19,21.58,-1.0
11383,11.19,21.58,-1.0
11384,11.19,21.58,-1.0
11385,11.19,21.58,-1.0
11386,11.19,21.58,-1.0
11387,11.19,21.58,-1.0
11388,11.19,21.58,-1.0
11389,11.19,21.58,-1.0
11390,11.19,21.58,-1.0
11391,11.19,21.58,-1.0
11392,11.19,21.58,-1.0
11393,11.19,21.58,-1.0
11394,11.19,21.58,-1.0
11395,11.19,21.58,-1.0
11396,11.19,21.58,-1.0
11397,11.19,21.58,-1.0
11398,11.19,21.58,-1.0
11399,11.19,21.58,-1.0
11400,11.19,21.58,-1.0
11401,11.19,21.58,-1.0
11402,11.19,21.58,-1.0
11403,11.19,21.58,-1.0
11404,11.19,21.58,-1.0
11405,11.19,21.58,-1.0
11406,11.19,21.58,-1.0
11407,11.19,21.58,-1.0
11408,11.19,21.58,-1.0
11409,11.19,21.58,-1.0
11410,11.19,21.58,-1.0
11411,11.19,21.58,-1.0
11412,11.19,21.58,-1.0
11413,11.19,21.58,-1.0
11414,11.19,21.58,-1.0
11415,11.19,21.58,-1.0
11416,11.19,21.58,-1.0
11417,11.19,21.58,-1.0
11418,11.19,21.58,-1.0
11419,11.19,21.58,-1.0
11420,11.19,21.58,-1.0
11421,11.19,21.58,-1.0
11422,11.19,21.58,-1.0
11423,11.19,21.58,-1.0
11424,11.19,21.58,-1.0
11425,11.19,21.58,-1.0
11426,11.19,21.58,-1.0
11427,11.19,21.58,-1.0
11428,11.19,21.58,-1.0
11429,11.19,21.58,-1.0
11430,11.19,21.58,-1.0
11431,11.19,21.58,-1.0
11432,11.19,21.58,-1.0
11433,11.19,21.58,-1.0
11434,11.19,21.58,-1.0
11435,11.19,21.58,-1.0
11436,11.19,21.58,-1.0
11437,11.19,21.58,-1.0
11438,11.19,21.58,-1.0
11439,11.19,21.58,-1.0
11440,11.19,21.58,-1.0
11441,11.19,21.58,-1.0
11442,11.19,21.58,-1.0
11443,11.19,21.58,-1.0
11444,11.19,21.58,-1.0
11445,11.19,21.58,-1.0
11446,11.19,21.58,-1.0
11447,11.19,21.58,-1.0
11448,11.19,21.58,-1.0
11449,11.19,21.58,-1.0
11450,11.19,21.58,-1.0
11451,11.19,21.58,-1.0
11452,11.19,21.58,-1.0
11453,11.19,21.58,-1.0
11454,11.19,21.58,-1.0
11455,11.19,21.58,-1.0
11456,11.19,21.58,-1.0
11457,11.19,21.58,-1.0
11458,11.19,21.58,-1.0
11459,11.19,21.58,-1.0
11460,11.19,21.58,-1.0
11461,11.19,21.58,-1.0
11462,11.19,21.58,-1.0
11463,11.19,21.58,-1.0
11464,11.19,21.58,-1.0
11465,11.19,21.58,-1.0
11466,11.19,21.58,-1.0
11467,11.19,21.58,-1.0
11468,11.19,21.58,-1.0
11469,11.19,21.58,-1.0
11470,11.19,21.58,-1.0
11471,11.19,21.58,-1.0
11472,11.19,21.58,-1.0
11473,11.19,21.58,-1.0
11474,11.19,21.58,-1.0
11475,11.19,21.58,-1.0
11476,11.19,21.58,-1.0
11477,11.19,21.58,-1.0
11478,11.19,21.58,-1.0
11479,11.19,21.58,-1.0
11480,11.19,21.58,-1.0
11481,11.19,21.58,-1.0
11482,11.19,21.58,-1.0
11483,11.19,21.58,-1.0
11484,11.19,21.58,-1.0
11485,11.19,21.58,-1.0
11486,11.19,21.58,-1.0
11487,11.19,21.58,-1.0
11488,11.19,21.58,-1.0
11489,11.19,21.58,-1.0
11490,11.19,21.58,-1.0
11491,11.19,21.58,-1.0
11492,11.19,21.58,-1.0
11493,11.19,21.58,-1.0
11494,11.19,21.58,-1.0
11495,11.19,21.58,-1.0
11496,11.19,21.58,-1.0
11497,11.19,21.58,-1.0
11498,11.19,21.58,-1.0
11499,11.19,21.58,-1.0
11500,11.19,21.58,-1.0
11501,11.19,21.58,-1.0
11502,11.19,21.58,-1.0
11503,11.19,21.58,-1.0
11504,11.19,21.58,-1.0
11505,11.19,21.58,-1.0
11506,11.19,21.58,-1.0
11507,11.19,21.58,-1.0
11508,11.19,21.58,-1.0
11509,11.19,21.58,-1.0
11510,11.19,21.58,-1.0
11511,11.19,21.58,-1.0
11512,11.19,21.58,-1.0
11513,11.19,21.58,-1.0
11514,11.19,21.58,-1.0
11515,11.19,21.58,-1.0
11516,11.19,21.58,-1.0
11517,11.19,21.58,-1.0
11518,11.19,21.58,-1.0
11519,11.19,21.58,-1.0
11520,11.19,21.58,-1.0
11521,11.19,21.58,-1.0
11522,11.19,21.58,-1.0
11523,11.19,21.58,-1.0
11524,11.19,21.58,-1.0
11525,11.19,21.58,-1.0
11526,11.19,21.58,-1.0
11527,11.19,21.58,-1.0
11528,11.19,21.58,-1.0
11529,11.19,21.58,-1.0
11530,11.19,21.58,-1.0
11531,11.19,21.58,-1.0
11532,11.19,21.58,-1.0
11533,11.19,21.58,-1.0
11534,11.19,21.58,-1.0
11535,11.19,21.58,-1.0
11536,11.19,21.58,-1.0
11537,11.19,21.58,-1.0
11538,11.19,21.58,-1.0
11539,11.19,21.58,-1.0
11540,11.19,21.58,-1.0
11541,11.19,21.58,-1.0
11542,11.19,21.58,-1.0
11543,11.19,21.58,-1.0
11544,11.19,21.58,-1.0
11545,11.19,21.58,-1.0
11546,11.19,21.58,-1.0
11547,11.19,21.58,-1.0
11548,11.19,21.58,-1.0
11549,11.19,21.58,-1.0
11550,11.19,21.58,-1.0
11551,11.19,21.58,-1.0
11552,11.19,21.58,-1.0
11553,11.19,21.58,-1.0
11554,11.19,21.58,-1.0
11555,11.19,21.58,-1.0
11556,11.19,21.58,-1.0
11557,11.19,21.58,-1.0
11558,11.19,21.58,-1.0
11559,11.19,21.58,-1.0
11560,11.19,21.58,-1.0
11561,11.19,21.58,-1.0
11562,11.19,21.58,-1.0
11563,11.19,21.58,-1.0
11564,11.19,21.58,-1.0
11565,11.19,21.58,-1.0
11566,11.19,21.58,-1.0
11567,11.19,21.58,-1.0
11568,11.19,21.58,-1.0
11569,11.19,21.58,-1.0
11570,11.19,21.58,-1.0
11571,11.19,21.58,-1.0
11572,11.19,21.58,-1.0
11573,11.19,21.58,-1.0
11574,11.19,21.58,-1.0
11575,11.19,21.58,-1.0
11576,11.19,21.58,-1.0
11577,11.19,21.58,-1.0
11578,11.19,21.58,-1.0
11579,11.19,21.58,-1.0
11580,11.19,21.58,-1.0
11581,11.19,21.58,-1.0
11582,11.19,21.58,-1.0
11583,11.19,21.58,-1.0
11584,11.19,21.58,-1.0
11585,11.19,21.58,-1.0
11586,11.19,21.58,-1.0
11587,11.19,21.58,-1.0
11588,11.19,21.58,-1.0
11589,11.19,21.58,-1.0
11590,11.19,21.58,-1.0
11591,11.19,21.58,-1.0
11592,11.19,21.58,-1.0
11593,11.19,21.58,-1.0
11594,11.19,21.58,-1.0
11595,11.19,21.58,-1.0
11596,11.19,21.58,-1.0
11597,11.19,21.58,-1.0
11598,11.19,21.58,-1.0
11599,11.19,21.58,-1.0
11600,11.19,21.58,-1.0
11601,11.19,21.58,-1.0
11602,11.19,21.58,-1.0
11603,11.19,21.58,-1.0
11604,11.19,21.58,-1.0
11605,11.19,21.58,-1.0
11606,11.19,21.58,-1.0
11607,11.19,21.58,-1.0
11608,11.19,21.58,-1.0
11609,11.19,21.58,-1.0
11610,11.19,21.58,-1.0
11611,11.19,21.58,-1.0
11612,11.19,21.58,-1.0
11613,11.19,21.58,-1.0
11614,11.19,21.58,-1.0
11615,11.19,21.58,-1.0
11616,11.19,21.58,-1.0
11617,11.19,21.58,-1.0
11618,11.19,21.58,-1.0
11619,11.19,21.58,-1.0
11620,11.19,21.58,-1.0
11621,11.19,21.58,-1.0
11622,11.19,21.58,-1.0
11623,11.19,21.58,-1.0
11624,11.19,21.58,-1.0
11625,11.19,21.58,-1.0
11626,11.19,21.58,-1.0
11627,11.19,21.58,-1.0
11628,11.19,21.58,-1.0
11629,11.19,21.58,-1.0
11630,11.19,21.58,-1.0
11631,11.19,21.58,-1.0
11632,11.19,21.58,-1.0
11633,11.19,21.58,-1.0
11634,11.19,21.58,-1.0
11635,11.19,21.58,-1.0
11636,11.19,21.58,-1.0
11637,11.19,21.58,-1.0
11638,11.19,21.58,-1.0
11639,11.19,21.58,-1.0
11640,11.19,21.58,-1.0
11641,11.19,21.58,-1.0
11642,11.19,21.58,-1.0
11643,11.19,21.58,-1.0
11644,11.19,21.58,-1.0
11645,11.19,21.58,-1.0
11646,11.19,21.58,-1.0
11647,11.19,21.58,-1.0
11648,11.19,21.58,-1.0
11649,11.19,21.58,-1.0
11650,11.19,21.58,-1.0
11651,11.19,21.58,-1.0
11652,11.19,21.58,-1.0
11653,11.19,21.58,-1.0
11654,11.19,21.58,-1.0
11655,11.19,21.58,-1.0
11656,11.19,21.58,-1.0
11657,11.19,21.58,-1.0
11658,11.19,21.58,-1.0
11659,11.19,21.58,-1.0
11660,11.19,21.58,-1.0
11661,11.19,21.58,-1.0
11662,11.19,21.58,-1.0
11663,11.19,21.58,-1.0
11664,11.19,21.58,-1.0
11665,11.19,21.58,-1.0
11666,11.19,21.58,-1.0
11667,11.19,21.58,-1.0
11668,11.19,21.58,-1.0
11669,11.19,21.58,-1.0
11670,11.19,21.58,-1.0
11671,11.19,21.58,-1.0
11672,11.19,21.58,-1.0
11673,11.19,21.58,-1.0
11674,11.19,21.58,-1.0
11675,11.19,21.58,-1.0
11676,11.19,21.58,-1.0
11677,11.19,21.58,-1.0
11678,11.19,21.58,-1.0
11679,11.19,21.58,-1.0
11680,11.19,21.58,-1.0
11681,11.19,21.58,-1.0
11682,11.19,21.58,-1.0
11683,11.19,21.58,-1.0
11684,11.19,21.58,-1.0
11685,11.19,21.58,-1.0
11686,11.19,21.58,-1.0
11687,11.19,21.58,-1.0
11688,11.19,21.58,-1.0
11689,11.19,21.58,-1.0
11690,11.19,21.58,-1.0
11691,11.19,21.58,-1.0
11692,11.19,21.58,-1.0
11693,11.19,21.58,-1.0
11694,11.19,21.58,-1.0
11695,11.19,21.58,-1.0
11696,11.19,21.58,-1.0
11697,11.19,21.58,-1.0
11698,11.19,21.58,-1.0
11699,11.19,21.58,-1.0
11700,11.19,21.58,-1.0
11701,11.19,21.58,-1.0
11702,11.19,21.58,-1.0
11703,11.19,21.58,-1.0
11704,11.19,21.58,-1.0
11705,11.19,21.58,-1.0
11706,11.19,21.58,-1.0
11707,11.19,21.58,-1.0
11708,11.19,21.58,-1.0
11709,11.19,21.58,-1.0
11710,11.19,21.58,-1.0
11711,11.19,21.58,-1.0
11712,11.19,21.58,-1.0
11713,11.19,21.58,-1.0
11714,11.19,21.58,-1.0
11715,11.19,21.58,-1.0
11716,11.19,21.58,-1.0
11717,11.19,21.58,-1.0
11718,11.19,21.58,-1.0
11719,11.19,21.58,-1.0
11720,11.19,21.58,-1.0
11721,11.19,21.58,-1.0
11722,11.19,21.58,-1.0
11723,11.19,21.58,-1.0
11724,11.19,21.58,-1.0
11725,11.19,21.58,-1.0
11726,11.19,21.58,-1.0
11727,11.19,21.58,-1.0
11728,11.19,21.58,-1.0
11729,11.19,21.58,-1.0
11730,11.19,21.58,-1.0
11731,11.19,21.58,-1.0
11732,11.19,21.58,-1.0
11733,11.19,21.58,-1.0
11734,11.19,21.58,-1.0
11735,11.19,21.58,-1.0
11736,11.19,21.58,-1.0
11737,11.19,21.58,-1.0
11738,11.19,21.58,-1.0
11739,11.19,21.58,-1.0
11740,11.19,21.58,-1.0
11741,11.19,21.58,-1.0
11742,11.19,21.58,-1.0
11743,11.19,21.58,-1.0
11744,11.19,21.58,-1.0
11745,11.19,21.58,-1.0
11746,11.19,21.58,-1.0
11747,11.19,21.58,-1.0
11748,11.19,21.58,-1.0
11749,11.19,21.58,-1.0
11750,11.19,21.58,-1.0
11751,11.19,21.58,-1.0
11752,11.19,21.58,-1.0
11753,11.19,21.58,-1.0
11754,11.19,21.58,-1.0
11755,11.19,21.58,-1.0
11756,11.19,21.58,-1.0
11757,11.19,21.58,-1.0
11758,11.19,21.58,-1.0
11759,11.19,21.58,-1.0
11760,11.19,21.58,-1.0
11761,11.19,21.58,-1.0
11762,11.19,21.58,-1.0
11763,11.19,21.58,-1.0
11764,11.19,21.58,-1.0
11765,11.19,21.58,-1.0
11766,11.19,21.58,-1.0
11767,11.19,21.58,-1.0
11768,11.19,21.58,-1.0
11769,11.19,21.58,-1.0
11770,11.19,21.58,-1.0
11771,11.19,21.58,-1.0
11772,11.19,21.58,-1.0
11773,11.19,21.58,-1.0
11774,11.19,21.58,-1.0
11775,11.19,21.58,-1.0
11776,11.19,21.58,-1.0
11777,11.19,21.58,-1.0
11778,11.19,21.58,-1.0
11779,11.19,21.58,-1.0
11780,11.19,21.58,-1.0
11781,11.19,21.58,-1.0
11782,11.19,21.58,-1.0
11783,11.19,21.58,-1.0
11784,11.19,21.58,-1.0
11785,11.19,21.58,-1.0
11786,11.19,21.58,-1.0
11787,11.19,21.58,-1.0
11788,11.19,21.58,-1.0
11789,11.19,21.58,-1.0
11790,11.19,21.58,-1.0
11791,11.19,21.58,-1.0
11792,11.19,21.58,-1.0
11793,11.19,21.58,-1.0
11794,11.19,21.58,-1.0
11795,11.19,21.58,-1.0
11796,11.19,21.58,-1.0
11797,11.19,21.58,-1.0
11798,11.19,21.58,-1.0
11799,11.19,21.58,-1.0
11800,11.19,21.58,-1.0
11801,11.19,21.58,-1.0
11802,11.19,21.58,-1.0
11803,11.19,21.58,-1.0
11804,11.19,21.58,-1.0
11805,11.19,21.58,-1.0
11806,11.19,21.58,-1.0
11807,11.19,21.58,-1.0
11808,11.19,21.58,-1.0
11809,11.19,21.58,-1.0
11810,11.19,21.58,-1.0
11811,11.19,21.58,-1.0
11812,11.19,21.58,-1.0
11813,11.19,21.58,-1.0
11814,11.19,21.58,-1.0
11815,11.19,21.58,-1.0
11816,11.19,21.58,-1.0
11817,11.19,21.58,-1.0
11818,11.19,21.58,-1.0
11819,11.19,21.58,-1.0
11820,11.19,21.58,-1.0
11821,11.19,21.58,-1.0
11822,11.19,21.58,-1.0
11823,11.19,21.58,-1.0
11824,11.19,21.58,-1.0
11825,11.19,21.58,-1.0
11826,11.19,21.58,-1.0
11827,11.19,21.58,-1.0
11828,11.19,21.58,-1.0
11829,11.19,21.58,-1.0
11830,11.19,21.58,-1.0
11831,11.19,21.58,-1.0
11832,11.19,21.58,-1.0
11833,11.19,21.58,-1.0
11834,11.19,21.58,-1.0
11835,11.19,21.58,-1.0
11836,11.19,21.58,-1.0
11837,11.19,21.58,-1.0
11838,11.19,21.58,-1.0
11839,11.19,21.58,-1.0
11840,11.19,21.58,-1.0
11841,11.19,21.58,-1.0
11842,11.19,21.58,-1.0
11843,11.19,21.58,-1.0
11844,11.19,21.58,-1.0
11845,11.19,21.58,-1.0
11846,11.19,21.58,-1.0
11847,11.19,21.58,-1.0
11848,11.19,21.58,-1.0
11849,11.19,21.58,-1.0
11850,11.19,21.58,-1.0
11851,11.19,21.58,-1.0
11852,11.19,21.58,-1.0
11853,11.19,21.58,-1.0
11854,11.19,21.58,-1.0
11855,11.19,21.58,-1.0
11856,11.19,21.58,-1.0
11857,11.19,21.58,-1.0
11858,11.19,21.58,-1.0
11859,11.19,21.58,-1.0
11860,11.19,21.58,-1.0
11861,11.19,21.58,-1.0
11862,11.19,21.58,-1.0
11863,11.19,21.58,-1.0
11864,11.19,21.58,-1.0
11865,11.19,21.58,-1.0
11866,11.19,21.58,-1.0
11867,11.19,21.58,-1.0
11868,11.19,21.58,-1.0
11869,11.19,21.58,-1.0
11870,11.19,21.58,-1.0
11871,11.19,21.58,-1.0
11872,11.19,21.58,-1.0
11873,11.19,21.58,-1.0
11874,11.19,21.58,-1.0
11875,11.19,21.58,-1.0
11876,11.19,21.58,-1.0
11877,11.19,21.58,-1.0
11878,11.19,21.58,-1.0
11879,11.19,21.58,-1.0
11880,11.19,21.58,-1.0
11881,11.19,21.58,-1.0
11882,11.19,21.58,-1.0
11883,11.19,21.58,-1.0
11884,11.19,21.58,-1.0
11885,11.19,21.58,-1.0
11886,11.19,21.58,-1.0
11887,11.19,21.58,-1.0
11888,11.19,21.58,-1.0
11889,11.19,21.58,-1.0
11890,11.19,21.58,-1.0
11891,11.19,21.58,-1.0
11892,11.19,21.58,-1.0
11893,11.19,21.58,-1.0
11894,11.19,21.58,-1.0
11895,11.19,21.58,-1.0
11896,11.19,21.58,-1.0
11897,11.19,21.58,-1.0
11898,11.19,21.58,-1.0
11899,11.19,21.58,-1.0
11900,11.19,21.58,-1.0
11901,11.19,21.58,-1.0
11902,11.19,21.58,-1.0
11903,11.19,21.58,-1.0
11904,11.19,21.58,-1.0
11905,11.19,21.58,-1.0
11906,11.19,21.58,-1.0
11907,11.19,21.58,-1.0
11908,11.19,21.58,-1.0
11909,11.19,21.58,-1.0
11910,11.19,21.58,-1.0
11911,11.19,21.58,-1.0
11912,11.19,21.58,-1.0
11913,11.19,21.58,-1.0
11914,11.19,21.58,-1.0
11915,11.19,21.58,-1.0
11916,11.19,21.58,-1.0
11917,11.19,21.58,-1.0
11918,11.19,21.58,-1.0
11919,11.19,21.58,-1.0
11920,11.19,21.58,-1.0
11921,11.19,21.58,-1.0
11922,11.19,21.58,-1.0
11923,11.19,21.58,-1.0
11924,11.19,21.58,-1.0
11925,11.19,21.58,-1.0
11926,11.19,21.58,-1.0
11927,11.19,21.58,-1.0
11928,11.19,21.58,-1.0
11929,11.19,21.58,-1.0
11930,11.19,21.58,-1.0
11931,11.19,21.58,-1.0
11932,11.19,21.58,-1.0
11933,11.19,21.58,-1.0
11934,11.19,21.58,-1.0
11935,11.19,21.58,-1.0
11936,11.19,21.58,-1.0
11937,11.19,21.58,-1.0
11938,11.19,21.58,-1.0
11939,11.19,21.58,-1.0
11940,11.19,21.58,-1.0
11941,11.19,21.58,-1.0
11942,11.19,21.58,-1.0
11943,11.19,21.58,-1.0
11944,11.19,21.58,-1.0
11945,11.19,21.58,-1.0
11946,11.19,21.58,-1.0
11947,11.19,21.58,-1.0
11948,11.19,21.58,-1.0
11949,11.19,21.58,-1.0
11950,11.19,21.58,-1.0
11951,11.19,21.58,-1.0
11952,11.19,21.58,-1.0
11953,11.19,21.58,-1.0
11954,11.19,21.58,-1.0
11955,11.19,21.58,-1.0
11956,11.19,21.58,-1.0
11957,11.19,21.58,-1.0
11958,11.19,21.58,-1.0
11959,11.19,21.58,-1.0
11960,11.19,21.58,-1.0
11961,11.19,21.58,-1.0
11962,11.19,21.58,-1.0
11963,11.19,21.58,-1.0
11964,11.19,21.58,-1.0
11965,11.19,21.58,-1.0
11966,11.19,21.58,-1.0
11967,11.19,21.58,-1.0
11968,11.19,21.58,-1.0
11969,11.19,21.58,-1.0
11970,11.19,21.58,-1.0
11971,11.19,21.58,-1.0
11972,11.19,21.58,-1.0
11973,11.19,21.58,-1.0
11974,11.19,21.58,-1.0
11975,11.19,21.58,-1.0
11976,11.19,21.58,-1.0
11977,11.19,21.58,-1.0
11978,11.19,21.58,-1.0
11979,11.19,21.58,-1.0
11980,11.19,21.58,-1.0
11981,11.19,21.58,-1.0
11982,11.19,21.58,-1.0
11983,11.19,21.58,-1.0
11984,11.19,21.58,-1.0
11985,11.19,21.58,-1.0
11986,11.19,21.58,-1.0
11987,11.19,21.58,-1.0
11988,11.19,21.58,-1.0
11989,11.19,21.58,-1.0
11990,11.19,21.58,-1.0
11991,11.19,21.58,-1.0
11992,11.19,21.58,-1.0
11993,11.19,21.58,-1.0
11994,11.19,21.58,-1.0
11995,11.19,21.58,-1.0
11996,11.19,21.58,-1.0
11997,11.19,21.58,-1.0
11998,11.19,21.58,-1.0
11999,11.19,21.58,-1.0
12000,11.19,21.58,-1.0
12001,11.19,21.58,-1.0
12002,11.19,21.58,-1.0
12003,11.19,21.58,-1.0
12004,11.19,21.58,-1.0
12005,11.19,21.58,-1.0
12006,11.19,21.58,-1.0
12007,11.19,21.58,-1.0
12008,11.19,21.58,-1.0
12009,11.19,21.58,-1.0
12010,11.19,21.58,-1.0
12011,11.19,21.58,-1.0
12012,11.19,21.58,-1.0
12013,11.19,21.58,-1.0
12014,11.19,21.58,-1.0
12015,11.19,21.58,-1.0
12016,11.19,21.58,-1.0
12017,11.19,21.58,-1.0
12018,11.19,21.58,-1.0
12019,11.19,21.58,-1.0
12020,11.19,21.58,-1.0
12021,11.19,21.58,-1.0
12022,11.19,21.58,-1.0
12023,11.19,21.58,-1.0
12024,11.19,21.58,-1.0
12025,11.19,21.58,-1.0
12026,11.19,21.58,-1.0
12027,11.19,21.58,-1.0
12028,11.19,21.58,-1.0
12029,11.19,21.58,-1.0
12030,11.19,21.58,-1.0
12031,11.19,21.58,-1.0
12032,11.19,21.58,-1.0
12033,11.19,21.58,-1.0
12034,11.19,21.58,-1.0
12035,11.19,21.58,-1.0
12036,11.19,21.58,-1.0
12037,11.19,21.58,-1.0
12038,11.19,21.58,-1.0
12039,11.19,21.58,-1.0
12040,11.19,21.58,-1.0
12041,11.19,21.58,-1.0
12042,11.19,21.58,-1.0
12043,11.19,21.58,-1.0
12044,11.19,21.58,-1.0
12045,11.19,21.58,-1.0
12046,11.19,21.58,-1.0
12047,11.19,21.58,-1.0
12048,11.19,21.58,-1.0
12049,11.19,21.58,-1.0
12050,11.19,21.58,-1.0
12051,11.19,21.58,-1.0
12052,11.19,21.58,-1.0
12053,11.19,21.58,-1.0
12054,11.19,21.58,-1.0
12055,11.19,21.58,-1.0
12056,11.19,21.58,-1.0
12057,11.19,21.58,-1.0
12058,11.19,21.58,-1.0
12059,11.19,21.58,-1.0
12060,11.19,21.58,-1.0
12061,11.19,21.58,-1.0
12062,11.19,21.58,-1.0
12063,11.19,21.58,-1.0
12064,11.19,21.58,-1.0
12065,11.19,21.58,-1.0
12066,11.19,21.58,-1.0
12067,11.19,21.58,-1.0
12068,11.19,21.58,-1.0
12069,11.19,21.58,-1.0
12070,11.19,21.58,-1.0
12071,11.19,21.58,-1.0
12072,11.19,21.58,-1.0
12073,11.19,21.58,-1.0
12074,11.19,21.58,-1.0
12075,11.19,21.58,-1.0
12076,11.19,21.58,-1.0
12077,11.19,21.58,-1.0
12078,11.19,21.58,-1.0
12079,11.19,21.58,-1.0
12080,11.19,21.58,-1.0
12081,11.19,21.58,-1.0
12082,11.19,21.58,-1.0
12083,11.19,21.58,-1.0
12084,11.19,21.58,-1.0
12085,11.19,21.58,-1.0
12086,11.19,21.58,-1.0
12087,11.19,21.58,-1.0
12088,11.19,21.58,-1.0
12089,11.19,21.58,-1.0
12090,11.19,21.58,-1.0
12091,11.19,21.58,-1.0
12092,11.19,21.58,-1.0
12093,11.19,21.58,-1.0
12094,11.19,21.58,-1.0
12095,11.19,21.58,-1.0
12096,11.19,21.58,-1.0
12097,11.19,21.58,-1.0
12098,11.19,21.58,-1.0
12099,11.19,21.58,-1.0
12100,11.19,21.58,-1.0
12101,11.19,21.58,-1.0
12102,11.19,21.58,-1.0
12103,11.19,21.58,-1.0
12104,11.19,21.58,-1.0
12105,11.19,21.58,-1.0
12106,11.19,21.58,-1.0
12107,11.19,21.58,-1.0
12108,11.19,21.58,-1.0
12109,11.19,21.58,-1.0
12110,11.19,21.58,-1.0
12111,11.19,21.58,-1.0
12112,11.19,21.58,-1.0
12113,11.19,21.58,-1.0
12114,11.19,21.58,-1.0
12115,11.19,21.58,-1.0
12116,11.19,21.58,-1.0
12117,11.19,21.58,-1.0
12118,11.19,21.58,-1.0
12119,11.19,21.58,-1.0
12120,11.19,21.58,-1.0
12121,11.19,21.58,-1.0
12122,11.19,21.58,-1.0
12123,11.19,21.58,-1.0
