time,lane_exit_A,lane_exit_C,lane_exit_D,lane_exit_E
85052,13.11,19.03,19.18,15.68
85053,13.11,19.03,19.18,15.68
85054,13.11,19.03,19.18,15.68
85055,13.11,19.03,19.18,21.0
85056,13.11,19.03,19.18,21.0
85057,13.11,19.03,19.18,21.0
85058,13.11,19.03,19.18,21.0
85059,13.11,19.03,19.18,21.0
85060,13.11,19.03,19.18,21.0
85061,13.11,19.03,19.18,21.0
85062,13.11,19.03,19.18,21.0
85063,13.11,19.03,19.18,21.0
85064,13.11,19.03,19.18,21.0
85065,13.11,19.03,19.18,21.0
85066,13.11,19.03,19.18,21.0
85067,13.11,19.03,19.18,21.0
85068,13.11,19.03,19.18,21.0
85069,13.11,19.03,19.18,21.0
85070,13.11,19.03,19.18,21.0
85071,13.11,19.03,19.18,21.0
85072,13.11,19.03,19.18,21.0
85073,14.53,19.03,19.18,21.0
85074,14.53,19.03,19.18,21.0
85075,14.53,19.03,19.18,21.0
85076,14.53,19.03,19.18,21.0
85077,14.53,19.03,19.18,21.0
85078,14.53,19.03,19.18,21.0
85079,14.53,19.03,19.18,21.0
85080,14.53,19.03,19.18,21.0
85081,14.53,19.03,19.18,21.0
85082,14.53,19.03,19.18,21.0
85083,14.53,19.03,19.18,21.0
85084,14.53,19.03,19.18,21.0
85085,14.53,19.03,19.18,21.0
85086,14.53,19.03,19.18,21.0
85087,14.53,19.03,19.18,21.0
85088,14.53,19.03,19.18,21.0
85089,14.53,19.03,19.18,21.0
85090,14.53,19.03,19.18,21.0
85091,14.53,19.03,19.18,21.0
85092,14.53,19.03,19.18,21.0
85093,14.53,19.03,19.18,21.0
85094,14.53,19.03,19.18,21.0
85095,14.53,19.03,19.18,21.0
85096,14.53,19.03,19.18,21.0
85097,14.53,19.03,19.18,21.0
85098,14.53,19.03,19.18,21.0
85099,14.53,19.03,19.18,21.0
85100,14.53,19.03,19.18,21.0
85101,14.53,19.03,19.18,21.0
85102,14.53,19.03,19.18,21.0
85103,14.53,19.03,19.18,21.0
85104,14.53,19.03,19.18,21.0
85105,14.53,19.03,19.18,21.0
85106,14.53,19.03,19.18,21.0
85107,14.53,19.03,19.18,21.0
85108,14.53,19.03,19.18,21.0
85109,14.53,19.03,19.18,21.0
85110,14.53,19.03,19.18,21.0
85111,14.53,19.03,19.18,21.0
85112,14.53,19.03,19.18,21.0
85113,14.53,19.03,19.18,21.0
85114,14.53,19.03,19.18,21.0
85115,14.53,19.03,19.18,21.0
85116,14.53,19.03,19.18,21.0
85117,14.53,19.03,19.18,21.0
85118,14.53,19.03,19.18,21.0
85119,14.53,19.03,19.18,21.0
85120,14.53,19.03,19.18,21.0
85121,14.53,19.03,19.18,21.0
85122,14.53,19.03,19.18,21.0
85123,14.53,19.03,19.18,21.0
85124,14.53,19.03,19.18,21.0
85125,13.91,19.03,19.18,21.0
85126,13.91,19.03,19.18,21.0
85127,13.91,19.03,19.18,21.0
85128,13.91,19.03,19.18,21.0
85129,12.8,19.03,19.18,21.0
85130,12.8,19.03,19.18,21.0
85131,12.8,19.03,19.18,21.0
85132,12.8,19.03,19.18,21.0
85133,12.8,19.03,19.18,21.0
85134,12.8,19.03,19.18,21.0
85135,12.8,19.03,19.18,21.0
85136,12.8,19.03,19.18,21.0
85137,12.8,19.03,19.18,21.0
85138,12.8,19.03,22.74,21.0
85139,12.8,19.03,22.74,21.0
85140,12.8,19.03,22.74,21.0
85141,12.8,19.03,22.74,21.0
85142,12.8,19.03,22.74,21.0
85143,12.8,19.03,22.74,21.0
85144,12.8,19.03,22.74,21.0
85145,12.8,19.03,22.74,21.0
85146,12.8,19.03,22.74,21.0
85147,12.8,19.03,22.74,21.0
85148,12.8,19.03,22.74,21.0
85149,12.8,19.03,22.74,21.0
85150,12.8,19.03,22.74,21.0
85151,12.8,19.03,22.74,21.0
85152,12.8,19.03,22.74,21.0
85153,12.8,19.03,22.74,21.0
85154,12.8,19.03,22.74,21.0
85155,12.8,19.03,22.74,21.0
85156,12.8,19.03,22.74,21.0
85157,12.8,19.03,22.74,21.0
85158,12.8,19.03,22.74,21.0
85159,12.8,19.03,22.74,21.0
85160,12.8,19.03,22.74,21.0
85161,12.8,19.03,22.74,21.0
85162,12.8,19.03,22.74,21.0
85163,12.8,19.03,22.74,21.0
85164,12.8,19.03,22.74,21.0
85165,12.8,19.03,22.74,21.0
85166,12.8,19.03,22.74,21.0
85167,12.8,19.03,22.74,21.0
85168,12.8,19.03,22.74,21.0
85169,12.8,19.03,22.74,21.0
85170,12.8,19.03,22.74,21.0
85171,12.8,19.03,22.74,21.0
85172,12.8,19.03,22.74,21.0
85173,12.8,19.03,22.74,21.0
85174,12.8,19.03,22.74,21.0
85175,12.8,19.03,22.74,21.0
85176,12.8,19.03,19.05,21.0
85177,12.8,19.03,19.05,21.0
85178,12.8,19.03,19.05,21.0
85179,12.8,19.03,19.05,21.0
85180,12.8,19.03,19.05,21.0
85181,12.8,19.03,19.05,21.0
85182,12.8,19.03,19.05,21.0
85183,12.8,19.03,19.05,21.0
85184,12.8,19.03,19.05,21.0
85185,12.8,19.03,19.05,21.0
85186,12.8,19.03,19.05,21.0
85187,12.8,19.03,19.05,21.0
85188,12.8,19.03,19.05,21.0
85189,12.8,19.03,19.05,21.0
85190,12.8,19.03,19.05,21.0
85191,12.8,19.03,19.05,21.0
85192,12.8,19.03,19.05,21.0
85193,12.8,19.03,19.05,21.0
85194,12.8,19.03,19.05,21.0
85195,12.8,19.03,19.05,21.0
85196,12.8,19.03,19.05,21.0
85197,12.8,19.03,19.05,21.0
85198,12.8,19.03,19.05,21.0
85199,12.8,19.03,19.05,21.0
85200,12.8,19.03,19.05,21.0
85201,12.8,19.03,19.05,21.0
85202,12.8,19.03,19.05,21.0
85203,12.8,19.03,19.05,21.0
85204,12.8,19.03,19.05,21.0
85205,12.8,19.03,19.05,21.0
85206,12.8,19.03,19.05,21.0
85207,12.8,19.03,19.05,21.0
85208,12.8,19.03,19.05,21.0
85209,12.8,19.03,19.05,21.0
85210,12.8,19.03,19.05,21.0
85211,12.8,19.03,19.05,21.0
85212,12.8,19.03,19.05,21.0
85213,12.8,19.03,19.05,21.0
85214,12.8,19.03,19.05,21.0
85215,12.8,19.03,19.05,21.0
85216,12.8,19.03,19.05,21.0
85217,12.8,19.03,19.05,21.0
85218,12.8,19.03,19.05,21.0
85219,12.8,19.03,19.05,21.0
85220,12.8,19.03,19.05,21.0
85221,12.8,19.03,19.05,21.0
85222,12.8,19.03,19.05,21.0
85223,12.8,19.03,19.05,21.0
85224,12.8,19.03,19.05,21.0
85225,12.8,19.03,19.05,21.0
85226,12.8,19.03,19.05,21.0
85227,12.8,19.03,19.05,21.0
85228,12.8,19.03,19.05,21.0
85229,12.8,19.03,19.05,21.0
85230,12.8,19.03,19.05,21.0
85231,12.8,19.03,19.05,21.0
85232,12.8,19.03,19.05,21.0
85233,12.8,19.03,19.05,21.0
85234,12.8,19.03,19.05,21.0
85235,12.8,19.03,19.05,21.0
85236,12.8,19.03,19.05,21.0
85237,12.8,19.03,19.05,15.6
85238,12.8,19.03,19.05,15.6
85239,12.8,19.03,19.05,15.6
85240,12.8,19.03,19.05,15.56
85241,12.8,19.03,19.05,15.56
85242,12.8,19.03,19.05,15.56
85243,12.8,19.03,19.05,15.56
85244,12.8,19.03,19.05,15.56
85245,12.8,19.03,19.05,15.56
85246,12.8,19.03,19.05,15.56
85247,12.8,19.03,19.05,15.56
85248,12.8,19.03,19.05,15.56
85249,12.8,19.03,19.05,15.56
85250,12.8,19.03,19.05,15.56
85251,12.8,19.03,19.05,15.56
85252,12.8,19.03,19.05,15.56
85253,12.8,19.03,19.05,15.56
85254,12.8,19.03,19.05,15.56
85255,12.8,19.03,19.05,15.56
85256,12.8,19.03,16.46,15.56
85257,12.8,19.03,16.46,15.56
85258,12.8,19.03,16.46,15.56
85259,12.8,19.03,16.46,15.56
85260,12.8,19.03,16.46,15.56
85261,12.8,19.03,16.46,15.56
85262,12.8,19.03,16.46,15.56
85263,12.8,19.03,23.03,15.56
85264,12.8,19.03,23.03,15.56
85265,12.8,19.03,23.03,15.56
85266,12.8,19.03,23.03,15.56
85267,12.8,19.03,23.03,15.56
85268,12.8,19.03,23.03,15.56
85269,12.8,19.03,23.03,15.56
85270,12.8,19.03,23.03,15.56
85271,12.8,19.03,23.03,15.56
85272,12.8,19.03,23.03,15.56
85273,12.8,19.03,23.03,15.56
85274,12.8,19.03,23.03,15.56
85275,12.8,19.03,23.03,15.56
85276,12.8,19.03,23.03,15.56
85277,12.8,19.03,23.03,15.56
85278,12.8,19.03,23.03,15.56
85279,12.8,19.03,23.03,15.56
85280,12.8,19.03,23.03,15.56
85281,12.8,19.03,23.03,15.56
85282,12.8,19.03,23.03,15.56
85283,12.8,19.03,23.03,15.56
85284,12.8,19.03,23.03,15.56
85285,12.8,19.03,23.03,15.56
85286,12.8,19.03,23.03,15.56
85287,12.8,19.03,23.03,15.56
85288,12.8,19.03,23.03,15.56
85289,12.8,19.03,23.03,15.56
85290,12.8,19.03,23.03,15.56
85291,12.8,19.03,23.03,15.56
85292,12.8,19.03,23.03,15.56
85293,12.8,19.03,23.03,15.56
85294,12.8,19.03,23.03,15.56
85295,12.8,19.03,23.03,15.56
85296,12.8,19.03,23.03,15.56
85297,12.8,19.03,23.03,15.56
85298,12.8,19.03,23.03,15.56
85299,12.8,19.03,23.03,15.56
85300,12.8,19.03,23.03,15.56
85301,12.8,19.03,23.03,15.56
85302,12.8,19.03,23.03,15.56
85303,12.8,19.03,23.03,15.56
85304,12.8,19.03,23.03,15.56
85305,12.8,19.03,23.03,15.56
85306,12.8,19.03,23.03,15.56
85307,12.8,19.03,23.03,15.56
85308,12.8,19.03,23.03,15.56
85309,12.8,19.03,23.03,15.56
85310,12.8,19.03,23.03,15.56
85311,12.8,19.03,23.03,15.56
85312,12.8,19.03,23.03,15.56
85313,12.8,19.03,23.03,15.56
85314,12.8,19.03,23.03,15.56
85315,12.8,19.03,23.03,15.56
85316,12.8,19.03,23.03,15.56
85317,12.8,19.03,23.03,15.56
85318,12.8,19.03,23.03,15.56
85319,12.8,19.03,23.03,15.56
85320,12.8,19.03,23.03,15.56
85321,12.8,19.03,23.03,15.56
85322,12.8,19.03,23.03,15.56
85323,12.8,19.03,23.03,15.56
85324,12.8,19.03,23.03,15.56
85325,12.8,19.03,23.03,15.56
85326,12.8,19.03,23.03,15.56
85327,12.8,19.03,23.03,15.56
85328,12.8,19.03,23.03,15.56
85329,12.8,19.03,23.03,15.56
85330,12.8,19.03,23.03,15.56
85331,12.8,19.03,23.03,15.56
85332,12.8,19.03,23.03,15.56
85333,12.8,19.03,23.03,15.56
85334,12.8,19.03,23.03,15.56
85335,12.8,19.03,23.03,15.56
85336,12.8,19.03,23.03,15.56
85337,12.8,19.03,23.03,15.56
85338,12.8,19.03,23.03,15.56
85339,12.8,19.03,23.03,15.56
85340,12.8,19.03,23.03,15.56
85341,12.8,19.03,23.03,15.56
85342,12.8,19.03,23.03,15.56
85343,12.8,19.03,23.03,15.56
85344,12.8,19.03,23.03,15.56
85345,12.8,19.03,23.03,15.56
85346,12.8,19.03,23.03,15.56
85347,12.8,19.03,23.03,15.56
85348,12.8,19.03,23.03,15.56
85349,12.8,19.03,23.03,15.56
85350,12.8,19.03,23.03,15.56
85351,12.8,19.03,23.03,15.56
85352,12.8,19.03,23.03,15.56
85353,12.8,19.03,23.03,15.56
85354,12.8,19.03,23.03,15.56
85355,12.8,19.03,23.03,15.56
85356,12.8,19.03,23.03,15.56
85357,12.8,19.03,23.03,15.56
85358,12.8,19.03,23.03,15.56
85359,12.8,19.03,18.08,15.56
85360,12.8,19.03,18.08,15.56
85361,12.8,19.03,18.08,15.56
85362,12.8,19.03,18.08,15.56
85363,12.8,19.03,18.08,15.56
85364,12.8,19.03,18.08,15.56
85365,12.8,19.03,18.08,15.56
85366,12.8,19.03,18.08,15.56
85367,12.8,19.03,18.08,15.56
85368,12.8,19.03,18.08,15.56
85369,12.8,19.03,18.08,15.56
85370,12.8,19.03,18.08,15.56
85371,12.8,19.03,18.08,15.56
85372,12.8,19.03,18.08,15.56
85373,12.8,19.03,18.08,15.56
85374,12.8,19.03,18.08,15.56
85375,12.8,19.03,18.08,15.56
85376,12.8,19.03,18.08,15.56
85377,12.8,19.03,18.08,15.56
85378,12.8,19.03,18.08,15.56
85379,12.8,19.03,18.08,15.56
85380,12.8,19.03,18.08,15.56
85381,12.8,19.03,18.08,15.56
85382,12.8,19.03,18.08,15.56
85383,12.8,19.03,18.08,15.56
85384,12.8,19.03,18.08,15.56
85385,12.8,19.03,18.08,15.56
85386,12.8,19.03,18.08,15.56
85387,12.8,19.03,18.08,15.56
85388,12.8,19.03,18.08,15.56
85389,12.8,19.03,18.08,15.56
85390,12.8,19.03,18.08,15.56
85391,12.8,19.03,18.08,15.56
85392,12.8,19.03,18.08,15.56
85393,12.8,19.03,18.08,15.56
85394,12.8,19.03,18.08,15.56
85395,12.8,19.03,18.08,15.56
85396,12.8,19.03,18.08,15.56
85397,12.8,19.03,18.08,15.56
85398,12.8,19.03,18.08,15.56
85399,12.8,19.03,18.08,15.56
85400,12.8,19.03,18.08,15.56
85401,12.8,19.03,18.08,15.56
85402,12.8,19.03,18.08,15.56
85403,12.8,19.03,18.08,15.56
85404,12.8,19.03,18.08,15.56
85405,12.8,19.03,18.08,15.56
85406,12.8,19.03,18.08,15.56
85407,12.8,19.03,18.08,15.56
85408,12.8,19.03,18.08,15.56
85409,12.8,19.03,18.08,15.56
85410,12.8,19.03,18.08,15.56
85411,12.8,19.03,18.08,15.56
85412,12.8,19.03,18.08,15.56
85413,12.8,19.03,18.08,15.56
85414,12.8,19.03,18.08,15.56
85415,12.8,19.03,18.08,15.56
85416,12.8,19.03,18.08,15.56
85417,12.8,19.03,18.08,15.56
85418,12.8,19.03,18.08,15.56
85419,12.8,19.03,18.08,15.56
85420,12.8,19.03,18.08,15.56
85421,12.8,19.03,18.08,18.16
85422,12.8,19.03,18.08,18.16
85423,12.8,19.03,18.08,18.16
85424,12.8,19.03,18.08,18.16
85425,12.8,19.03,18.08,18.16
85426,12.8,19.03,18.08,18.16
85427,12.8,19.03,18.08,18.16
85428,12.8,19.03,18.08,18.16
85429,12.8,19.03,18.08,18.16
85430,12.8,19.03,18.08,18.16
85431,12.8,19.03,18.08,18.16
85432,12.8,19.03,18.08,18.16
85433,12.8,19.03,18.08,18.16
85434,12.8,19.03,18.08,18.16
85435,12.8,19.03,18.08,18.16
85436,12.8,19.03,18.08,18.16
85437,12.8,19.03,18.08,18.16
85438,12.8,19.03,18.08,18.16
85439,12.8,27.58,18.08,18.16
85440,12.8,27.58,18.08,18.16
85441,12.8,27.58,18.08,18.16
85442,12.8,27.58,18.08,18.16
85443,12.8,27.58,18.08,18.16
85444,12.8,27.58,18.08,18.16
85445,12.8,27.58,18.08,18.16
85446,12.8,27.58,18.08,18.16
85447,12.8,27.58,18.08,18.16
85448,12.8,27.58,18.08,18.16
85449,12.8,27.58,18.08,18.16
85450,12.8,27.58,18.08,18.16
85451,12.8,27.58,18.08,18.16
85452,12.8,27.58,18.08,18.16
85453,12.8,27.58,18.08,18.16
85454,12.8,27.58,18.08,18.16
85455,12.8,27.58,16.62,18.16
85456,12.8,27.58,16.62,18.16
85457,12.8,27.58,16.62,18.16
85458,12.8,27.58,16.62,18.16
85459,12.8,27.58,16.62,18.16
85460,12.8,27.58,16.62,18.16
85461,12.8,27.58,16.62,18.16
85462,12.8,27.58,16.62,18.16
85463,12.8,27.58,16.62,18.16
85464,12.8,27.58,16.62,18.16
85465,12.8,27.58,16.62,18.16
85466,12.8,27.58,16.62,18.16
85467,12.8,27.58,16.62,18.16
85468,12.8,27.58,16.62,18.16
85469,12.8,27.58,16.62,18.16
85470,12.8,27.58,16.62,18.16
85471,12.8,27.58,16.62,18.16
85472,12.8,27.58,16.62,19.85
85473,12.8,27.58,16.62,19.85
85474,12.8,27.58,16.62,19.85
85475,12.8,27.58,16.62,19.85
85476,12.8,27.58,16.62,19.85
85477,12.8,27.58,16.62,19.85
85478,12.8,27.58,16.62,19.85
85479,12.8,27.58,16.62,19.85
85480,12.8,27.58,16.62,19.85
85481,12.8,27.58,16.62,19.85
85482,12.8,27.58,16.62,19.85
85483,12.8,27.58,16.62,19.85
85484,12.8,27.58,16.62,19.85
85485,12.8,27.58,16.62,19.85
85486,12.8,27.58,16.62,19.85
85487,12.8,27.58,16.62,19.85
85488,12.8,27.58,16.62,19.85
85489,12.8,27.58,16.62,19.85
85490,12.8,27.58,16.62,19.85
85491,12.8,27.58,16.62,19.85
85492,12.8,27.58,16.62,19.85
85493,12.8,27.58,16.62,19.85
85494,12.8,27.58,16.62,19.85
85495,12.8,27.58,16.62,19.85
85496,12.8,27.58,16.62,19.85
85497,12.8,27.58,16.62,19.85
85498,12.8,27.58,16.62,19.85
85499,12.8,27.58,16.62,19.85
85500,12.8,27.58,16.62,19.85
85501,12.8,27.58,16.62,19.85
85502,12.8,27.58,16.62,19.85
85503,12.8,27.58,16.62,19.85
85504,12.8,27.58,16.62,19.85
85505,12.8,27.58,16.62,19.85
85506,12.8,27.58,16.62,19.85
85507,12.8,27.58,16.62,19.85
85508,12.8,27.58,16.62,19.85
85509,12.8,27.58,16.62,19.85
85510,12.8,27.58,16.62,19.85
85511,12.8,27.58,16.62,19.85
85512,12.8,27.58,16.62,19.85
85513,12.8,27.58,16.62,19.85
85514,12.8,27.58,16.62,19.85
85515,12.8,27.58,16.62,19.85
85516,12.8,27.58,16.62,19.85
85517,12.8,27.58,16.62,19.85
85518,12.8,27.58,16.62,19.85
85519,12.8,27.58,16.62,19.85
85520,12.8,27.58,16.62,19.85
85521,12.8,27.58,16.62,19.85
85522,12.8,27.58,16.62,19.85
85523,12.8,27.58,16.62,19.85
85524,12.8,27.58,16.62,19.85
85525,12.8,27.58,16.62,19.85
85526,12.8,27.58,16.62,19.85
85527,12.8,27.58,16.62,19.85
85528,12.8,27.58,16.62,19.85
85529,12.8,27.58,16.62,19.85
85530,12.8,27.58,16.62,19.85
85531,12.8,27.58,16.62,19.85
85532,12.8,27.58,16.62,19.85
85533,12.8,27.58,16.62,19.85
85534,12.8,27.58,16.62,19.85
85535,12.8,27.58,16.62,19.85
85536,12.8,27.58,16.62,19.85
85537,12.8,27.58,16.62,19.85
85538,12.8,27.58,16.62,19.85
85539,12.8,27.58,16.62,19.85
85540,12.8,27.58,16.62,19.85
85541,12.8,27.58,16.62,19.85
85542,12.8,27.58,16.62,19.85
85543,12.8,27.58,16.62,19.85
85544,12.8,27.58,16.62,19.85
85545,14.0,27.58,16.62,19.85
85546,14.0,27.58,16.62,19.85
85547,14.0,27.58,16.62,19.85
85548,14.0,27.58,16.62,19.85
85549,14.88,27.58,16.62,19.85
85550,14.88,27.58,16.62,19.85
85551,14.88,27.58,16.62,19.85
85552,14.88,27.58,16.62,19.85
85553,14.88,27.58,16.62,19.85
85554,14.88,27.58,16.62,19.85
85555,14.88,27.58,16.62,19.85
85556,14.88,27.58,16.62,19.85
85557,14.88,27.58,16.62,19.85
85558,14.88,27.58,16.62,19.85
85559,14.88,27.58,16.62,19.85
85560,14.88,27.58,16.62,19.85
85561,14.88,27.58,16.62,19.85
85562,14.88,27.58,16.62,19.85
85563,14.88,27.58,16.62,19.85
85564,14.88,27.58,16.62,19.85
85565,14.88,27.58,16.62,19.85
85566,14.88,27.58,16.62,19.85
85567,14.88,27.58,16.62,19.85
85568,14.88,27.58,16.62,19.85
85569,14.88,27.58,16.62,19.85
85570,14.88,27.58,16.62,19.85
85571,14.88,27.58,16.62,19.85
85572,14.88,27.58,16.62,19.85
85573,14.88,27.58,16.62,19.85
85574,14.88,27.58,16.62,19.85
85575,14.88,27.58,16.62,19.85
85576,14.88,27.58,16.62,19.85
85577,14.88,27.58,16.62,19.85
85578,14.88,27.58,16.62,19.85
85579,14.88,27.58,16.62,19.85
85580,14.88,27.58,16.62,19.85
85581,14.88,27.58,16.62,19.85
85582,14.88,27.58,16.62,19.85
85583,14.88,27.58,16.62,19.85
85584,14.88,27.58,16.62,19.85
85585,14.88,27.58,16.62,19.85
85586,14.88,27.58,16.62,19.85
85587,14.88,27.58,16.62,19.85
85588,14.88,27.58,16.62,19.85
85589,14.88,27.58,16.62,19.85
85590,14.88,27.58,16.62,19.85
85591,14.88,27.58,16.62,19.85
85592,14.88,27.58,16.62,19.85
85593,14.88,27.58,16.62,19.85
85594,14.88,27.58,16.62,19.85
85595,14.88,27.58,16.62,19.85
85596,14.88,27.58,16.62,19.85
85597,14.88,27.58,16.62,19.85
85598,14.88,27.58,16.62,19.85
85599,14.88,27.58,16.62,19.85
85600,14.88,27.58,16.62,19.85
85601,14.88,27.58,16.62,19.85
85602,14.88,27.58,16.62,19.85
85603,14.88,27.58,16.62,19.85
85604,14.88,27.58,16.62,19.85
85605,14.88,27.58,16.62,19.85
85606,14.88,27.58,16.62,19.85
85607,14.88,27.58,16.62,19.85
85608,14.88,27.58,16.62,19.85
85609,14.88,27.58,16.62,19.85
85610,14.88,27.58,16.62,19.85
85611,14.88,27.58,16.62,19.85
85612,14.88,27.58,16.62,19.85
85613,14.88,27.58,16.62,19.85
85614,14.88,27.58,16.62,19.85
85615,14.88,27.58,16.62,18.37
85616,14.88,27.58,16.62,18.37
85617,14.88,27.58,16.62,18.37
85618,14.88,27.58,16.62,18.37
85619,14.88,27.58,16.62,18.37
85620,14.88,27.58,16.62,18.37
85621,14.88,27.58,16.62,18.37
85622,14.88,27.58,16.62,18.37
85623,14.88,27.58,16.62,19.49
85624,14.88,27.58,16.62,19.49
85625,14.88,27.58,16.62,19.49
85626,14.88,27.58,16.62,19.49
85627,14.88,27.58,16.62,19.49
85628,14.88,27.58,16.62,19.49
85629,14.88,27.58,16.62,19.49
85630,14.88,27.58,16.62,19.49
85631,14.88,27.58,16.62,19.49
85632,14.88,27.58,16.62,19.49
85633,14.88,27.58,16.62,19.49
85634,14.88,27.58,16.62,19.49
85635,14.88,27.58,16.62,19.49
85636,14.88,27.58,16.62,19.49
85637,14.88,27.58,16.62,19.49
85638,14.88,27.58,16.62,19.49
85639,14.88,27.58,16.62,19.49
85640,14.88,27.58,16.62,19.49
85641,14.88,27.58,16.62,19.49
85642,14.88,27.58,16.62,19.49
85643,14.88,27.58,16.62,19.49
85644,14.88,27.58,16.62,19.49
85645,14.88,27.58,16.62,19.49
85646,14.88,27.58,16.62,19.49
85647,14.88,27.58,16.62,19.49
85648,14.88,27.58,16.62,19.49
85649,14.88,27.58,16.62,19.49
85650,14.88,27.58,16.62,19.49
85651,14.88,27.58,16.62,19.49
85652,14.88,27.58,16.62,19.49
85653,14.88,27.58,16.62,19.49
85654,14.88,27.58,16.62,19.49
85655,14.88,27.58,16.62,19.49
85656,14.88,27.58,16.62,19.49
85657,14.88,27.58,16.62,19.49
85658,14.88,27.58,16.62,19.49
85659,14.88,27.58,16.62,19.49
85660,14.88,27.58,16.62,19.49
85661,14.88,27.58,16.62,19.49
85662,14.88,27.58,16.62,19.49
85663,14.88,27.58,16.62,19.49
85664,14.88,27.58,16.62,19.49
85665,14.88,27.58,16.62,19.49
85666,14.88,27.58,16.62,19.49
85667,14.88,27.58,16.62,19.49
85668,14.88,27.58,16.62,19.49
85669,14.88,27.58,16.62,19.49
85670,14.88,27.58,16.62,19.49
85671,14.88,27.58,16.62,19.49
85672,14.88,27.58,16.62,19.49
85673,14.88,27.58,16.62,19.49
85674,14.88,27.58,16.62,19.49
85675,14.88,27.58,16.62,19.49
85676,14.88,27.58,16.62,19.49
85677,14.88,27.58,16.62,19.49
85678,14.88,27.58,16.62,19.49
85679,14.88,27.58,16.62,19.49
85680,14.88,27.58,16.62,19.49
85681,14.88,27.58,16.62,19.49
85682,14.88,27.58,16.62,19.49
85683,14.88,27.58,16.62,19.49
85684,14.88,27.58,16.62,19.49
85685,14.88,27.58,16.62,19.49
85686,14.88,27.58,15.93,19.49
85687,14.88,27.58,15.93,19.49
85688,14.88,27.58,15.93,19.49
85689,14.88,27.58,15.93,19.49
85690,14.88,27.58,15.93,19.49
85691,14.88,27.58,15.93,19.49
85692,14.88,27.58,15.93,19.49
85693,14.88,27.58,15.93,19.49
85694,14.88,27.58,15.93,19.49
85695,14.88,27.58,15.93,19.49
85696,14.88,27.58,15.93,19.49
85697,14.88,27.58,15.93,19.49
85698,14.88,27.58,15.93,19.49
85699,14.88,27.58,15.93,19.49
85700,14.88,27.58,15.93,19.49
85701,14.88,27.58,15.93,19.49
85702,14.88,27.58,17.29,19.49
85703,14.88,27.58,17.29,19.49
85704,14.88,27.58,17.29,19.49
85705,14.88,27.58,17.29,19.49
85706,14.88,24.2,17.29,19.49
85707,14.88,24.2,17.29,19.49
85708,14.88,24.2,17.29,19.49
85709,14.88,24.2,17.29,19.49
85710,14.88,24.2,17.29,19.49
85711,14.88,24.2,17.29,19.49
85712,14.88,24.2,17.29,19.49
85713,14.88,24.2,17.29,19.49
85714,14.88,24.2,17.29,19.49
85715,14.88,24.2,17.29,19.49
85716,14.88,24.2,17.29,19.49
85717,14.88,24.2,17.29,19.49
85718,14.88,24.2,17.29,19.49
85719,14.88,24.2,17.29,19.49
85720,14.88,24.2,17.29,19.49
85721,14.88,24.2,17.29,19.49
85722,14.88,24.2,17.29,19.49
85723,14.88,24.2,17.29,19.49
85724,14.88,24.2,17.29,19.49
85725,14.88,24.2,17.29,19.49
85726,14.88,24.2,17.29,19.49
85727,14.88,24.2,17.29,19.49
85728,14.88,24.2,17.29,19.49
85729,14.88,24.2,17.29,19.49
85730,14.88,24.2,17.29,19.49
85731,14.88,24.2,17.29,19.49
85732,14.88,24.2,17.29,19.49
85733,14.88,24.2,17.29,19.49
85734,14.88,24.2,17.29,19.49
85735,14.88,24.2,17.29,19.49
85736,14.88,24.2,17.29,19.49
85737,14.88,24.2,17.29,19.49
85738,14.88,24.2,17.29,19.49
85739,14.88,24.2,17.29,19.49
85740,14.88,24.2,17.29,19.49
85741,14.88,24.2,17.29,19.49
85742,14.88,24.2,17.29,19.49
85743,14.88,24.2,17.29,19.49
85744,14.88,24.2,17.29,19.49
85745,14.88,24.2,17.29,19.49
85746,14.88,24.2,17.29,19.49
85747,14.88,24.2,17.29,19.49
85748,14.88,24.2,17.29,19.49
85749,14.88,24.2,17.29,19.49
85750,14.88,24.2,17.29,19.49
85751,14.88,24.2,17.29,19.49
85752,14.88,24.2,17.29,19.49
85753,14.88,24.2,17.29,19.49
85754,14.88,24.2,17.29,19.49
85755,14.88,24.2,17.29,19.49
85756,14.88,24.2,17.29,19.49
85757,14.88,24.2,17.29,19.49
85758,14.88,24.2,17.29,19.49
85759,14.88,24.2,17.29,19.49
85760,14.88,24.2,17.29,19.49
85761,14.88,24.2,17.29,19.49
85762,14.88,24.2,17.29,19.49
85763,14.88,24.2,17.29,19.49
85764,14.88,24.2,17.29,19.49
85765,14.88,24.2,17.29,19.49
85766,14.88,24.2,17.29,19.49
85767,14.88,24.2,17.29,19.49
85768,14.88,24.2,17.29,19.49
85769,14.88,24.2,17.29,19.49
85770,14.88,24.2,17.29,19.49
85771,14.88,24.2,17.29,19.49
85772,14.88,24.2,17.29,19.49
85773,14.88,24.2,17.29,19.49
85774,14.88,24.2,17.29,19.49
85775,14.88,24.2,17.29,19.49
85776,14.88,24.2,17.29,19.49
85777,14.88,24.2,17.29,19.49
85778,14.88,24.2,17.29,19.49
85779,14.88,24.2,17.29,19.49
85780,14.88,24.2,17.29,19.49
85781,14.88,24.2,17.29,19.49
85782,14.88,24.2,17.29,19.49
85783,14.88,24.2,17.29,19.49
85784,14.88,24.2,17.29,19.49
85785,14.88,24.2,17.29,19.49
85786,14.88,24.2,17.29,19.49
