time,lane_exit_A,lane_exit_D
8063,14.68,19.26
8064,14.68,19.26
8065,14.68,19.26
8066,14.68,19.26
8067,14.68,19.26
8068,14.68,19.26
8069,14.68,19.26
8070,14.68,19.26
8071,14.68,19.26
8072,14.68,19.26
8073,14.68,19.26
8074,14.68,19.26
8075,14.68,19.26
8076,14.68,19.26
8077,14.68,19.26
8078,14.68,19.26
8079,14.68,19.26
8080,14.68,19.26
8081,14.68,19.26
8082,14.68,19.26
8083,14.68,19.26
8084,14.68,19.26
8085,14.68,19.26
8086,14.68,19.26
8087,14.68,19.26
8088,14.68,19.26
8089,14.68,19.26
8090,14.68,19.26
8091,14.68,19.26
8092,14.68,19.26
8093,14.68,19.26
8094,14.68,19.26
8095,14.68,19.26
8096,14.68,19.26
8097,14.68,19.26
8098,14.68,19.26
8099,14.68,19.26
8100,14.68,19.26
8101,14.68,19.26
8102,14.68,19.26
8103,14.68,19.26
8104,14.68,19.26
8105,14.68,19.26
8106,14.68,19.26
8107,14.68,19.26
8108,14.68,19.26
8109,14.68,19.26
8110,14.68,19.26
8111,14.68,19.26
8112,14.68,19.26
8113,14.68,19.26
8114,14.68,19.26
8115,14.68,19.26
8116,14.68,19.26
8117,14.68,19.26
8118,14.68,19.26
8119,14.68,19.26
8120,14.68,19.26
8121,14.68,19.26
8122,14.68,19.26
8123,14.68,19.26
8124,14.68,19.26
8125,14.68,19.26
8126,14.68,19.26
8127,14.68,19.26
8128,14.68,19.26
8129,14.68,19.26
8130,14.68,19.26
8131,14.68,19.26
8132,14.68,19.26
8133,14.68,19.26
8134,14.68,19.26
8135,14.68,19.26
8136,14.68,19.26
8137,14.68,19.26
8138,14.68,19.26
8139,14.68,19.26
8140,14.68,19.26
8141,14.68,19.26
8142,14.68,19.26
8143,14.68,19.26
8144,14.68,19.26
8145,14.68,19.26
8146,14.68,19.26
8147,14.68,19.26
8148,14.68,19.26
8149,14.68,19.26
8150,14.68,19.26
8151,14.68,19.26
8152,14.68,19.26
8153,14.68,19.26
8154,14.68,19.26
8155,14.68,19.26
8156,14.68,19.26
8157,14.68,19.26
8158,14.68,19.26
8159,14.68,19.26
8160,14.68,19.26
8161,14.68,19.26
8162,14.68,19.26
8163,14.68,19.26
8164,14.68,19.26
8165,14.68,19.26
8166,14.68,19.26
8167,14.68,19.26
8168,14.68,19.26
8169,14.68,19.26
8170,14.68,19.26
8171,14.68,19.26
8172,14.68,19.26
8173,14.68,19.26
8174,14.68,19.26
8175,14.68,19.26
8176,14.68,19.26
8177,14.68,19.26
8178,14.68,19.26
8179,14.68,19.26
8180,14.68,19.26
8181,14.68,19.26
8182,14.68,19.26
8183,14.68,19.26
8184,14.68,19.26
8185,14.68,19.26
8186,14.68,19.26
8187,14.68,19.26
8188,14.68,19.26
8189,14.68,19.26
8190,14.68,19.26
8191,14.68,19.26
8192,14.68,19.26
8193,14.68,19.26
8194,14.68,19.26
8195,14.68,19.26
8196,14.68,19.26
8197,14.68,19.26
8198,14.68,19.26
8199,14.68,19.26
8200,14.68,19.26
8201,14.68,19.26
8202,14.68,19.26
8203,14.68,19.26
8204,14.68,19.26
8205,14.68,19.26
8206,14.68,19.26
8207,14.68,19.26
8208,14.68,19.26
8209,14.68,19.26
8210,14.68,19.26
8211,14.68,19.26
8212,14.68,19.26
8213,14.68,19.26
8214,14.68,19.26
8215,14.68,19.26
8216,14.68,19.26
8217,14.68,19.26
8218,14.68,19.26
8219,14.68,19.26
8220,14.68,19.26
8221,14.68,19.26
8222,14.68,19.26
8223,14.68,19.26
8224,14.68,19.26
8225,14.68,19.26
8226,14.68,19.26
8227,14.68,19.26
8228,14.68,19.26
8229,14.68,19.26
8230,14.68,19.26
8231,14.68,19.26
8232,14.68,19.26
8233,14.68,19.26
8234,14.68,19.26
8235,14.68,19.26
8236,14.68,19.26
8237,14.68,19.26
8238,14.68,19.26
8239,14.68,19.26
8240,14.68,19.26
8241,14.68,19.26
8242,14.68,19.26
8243,14.68,19.26
8244,14.68,19.26
8245,14.68,19.26
8246,14.68,19.26
8247,14.68,19.26
8248,14.68,19.26
8249,14.68,19.26
8250,14.68,19.26
8251,14.68,19.26
8252,14.68,19.26
8253,14.68,19.26
8254,14.68,19.26
8255,14.68,19.26
8256,14.68,19.26
8257,14.68,19.26
8258,14.68,19.26
8259,14.68,19.26
8260,14.68,19.26
8261,14.68,19.26
8262,14.68,19.26
8263,14.68,19.26
8264,14.68,19.26
8265,14.68,19.26
8266,14.68,19.26
8267,14.68,19.26
8268,14.68,19.26
8269,14.68,19.26
8270,14.68,19.26
8271,14.68,19.26
8272,14.68,19.26
8273,14.68,19.26
8274,14.68,19.26
8275,14.68,19.26
8276,14.68,19.26
8277,14.68,19.26
8278,14.68,19.26
8279,14.68,19.26
8280,14.68,19.26
8281,14.68,19.26
8282,14.68,19.26
8283,14.68,19.26
8284,14.68,19.26
8285,14.68,19.26
8286,14.68,19.26
8287,14.68,19.26
8288,14.68,19.26
8289,14.68,19.26
8290,14.68,19.26
8291,14.68,19.26
8292,14.68,19.26
8293,14.68,19.26
8294,14.68,19.26
8295,14.68,19.26
8296,14.68,19.26
8297,14.68,19.26
8298,14.68,19.26
8299,14.68,19.26
8300,14.68,19.26
8301,14.68,19.26
8302,14.68,19.26
8303,14.68,19.26
8304,14.68,19.26
8305,14.68,19.26
8306,14.68,19.26
8307,14.68,19.26
8308,14.68,19.26
8309,14.68,19.26
8310,14.68,19.26
8311,14.68,19.26
8312,14.68,19.26
8313,14.68,19.26
8314,14.68,19.26
8315,14.68,19.26
8316,14.68,19.26
8317,14.68,19.26
8318,14.68,19.26
8319,14.68,19.26
8320,14.68,19.26
8321,14.68,19.26
8322,14.68,19.26
8323,14.68,19.26
8324,14.68,19.26
8325,14.68,19.26
8326,14.68,19.26
8327,14.68,19.26
8328,14.68,19.26
8329,14.68,19.26
8330,14.68,19.26
8331,14.68,19.26
8332,14.68,19.26
8333,14.68,19.26
8334,14.68,19.26
8335,14.68,19.26
8336,12.0,19.26
8337,12.0,19.26
8338,12.0,19.26
8339,12.0,19.26
8340,12.0,19.26
8341,12.0,19.26
8342,12.0,19.26
8343,12.0,19.26
8344,12.0,19.26
8345,12.0,19.26
8346,12.0,19.26
8347,12.0,19.26
8348,12.0,19.26
8349,12.0,19.26
8350,12.0,19.26
8351,12.0,19.26
8352,12.0,19.26
8353,12.0,19.26
8354,12.0,19.26
8355,12.0,19.26
8356,12.0,19.26
8357,12.0,19.26
8358,12.0,19.26
8359,12.0,19.26
8360,12.0,19.26
8361,12.0,19.26
8362,12.0,19.26
8363,12.0,19.26
8364,12.0,19.26
8365,12.0,19.26
8366,12.0,19.26
8367,12.0,19.26
8368,12.0,19.26
8369,12.0,19.26
8370,12.0,19.26
8371,12.0,19.26
8372,12.0,19.26
8373,12.0,19.26
8374,12.0,19.26
8375,12.0,19.26
8376,12.0,19.26
8377,12.0,19.26
8378,12.0,19.26
8379,12.0,19.26
8380,12.0,19.26
8381,12.0,19.26
8382,12.0,19.26
8383,12.0,19.26
8384,12.0,19.26
8385,12.0,19.26
8386,12.0,19.26
8387,12.0,19.26
8388,12.0,19.26
8389,12.0,19.26
8390,12.0,19.26
8391,12.0,19.26
8392,12.0,19.26
8393,12.0,19.26
8394,12.0,19.26
8395,12.0,19.26
8396,12.0,19.26
8397,12.0,19.26
8398,12.0,19.26
8399,12.0,19.26
8400,12.0,19.26
8401,12.0,19.26
8402,12.0,19.26
8403,12.0,19.26
8404,12.0,19.26
8405,12.0,19.26
8406,12.0,19.26
8407,12.0,19.26
8408,12.0,19.26
8409,12.0,19.26
8410,12.0,19.26
8411,12.0,19.26
8412,12.0,19.26
8413,12.0,19.26
8414,12.0,19.26
8415,12.0,19.26
8416,12.0,19.26
8417,12.0,19.26
8418,12.0,19.26
8419,12.0,19.26
8420,12.0,19.26
8421,12.0,19.26
8422,12.0,19.26
8423,12.0,19.26
8424,12.0,19.26
8425,12.0,19.26
8426,12.0,19.26
8427,12.0,19.26
8428,12.0,19.26
8429,12.0,19.26
8430,12.0,19.26
8431,12.0,19.26
8432,12.0,19.26
8433,12.0,19.26
8434,12.0,19.26
8435,12.0,19.26
8436,12.0,19.26
8437,12.0,19.26
8438,12.0,19.26
8439,12.0,19.26
8440,12.0,19.26
8441,12.0,19.26
8442,12.0,19.26
8443,12.0,19.26
8444,12.0,19.26
8445,12.0,19.26
8446,12.0,19.26
8447,12.0,19.26
8448,12.0,19.26
8449,12.0,19.26
8450,12.0,19.26
8451,12.0,19.26
8452,12.0,19.26
8453,12.0,19.26
8454,12.0,19.26
8455,12.0,19.26
8456,12.0,19.26
8457,12.0,19.26
8458,12.0,19.26
8459,12.0,19.26
8460,12.0,19.26
8461,12.0,19.26
8462,12.0,19.26
8463,12.0,19.26
8464,12.0,19.26
8465,12.0,19.26
8466,12.0,19.26
8467,12.0,19.26
8468,12.0,19.26
8469,12.0,19.26
8470,12.0,19.26
8471,12.0,19.26
8472,12.0,19.26
8473,12.0,19.26
8474,12.0,19.26
8475,12.0,19.26
8476,12.0,19.26
8477,12.0,19.26
8478,12.0,19.26
8479,12.0,19.26
8480,12.0,19.26
8481,12.0,19.26
8482,12.0,19.26
8483,12.0,19.26
8484,12.0,19.26
8485,12.0,19.26
8486,12.0,19.26
8487,12.0,19.26
8488,12.0,19.26
8489,12.0,19.26
8490,12.0,19.26
8491,12.0,19.26
8492,12.0,19.26
8493,12.0,19.26
8494,12.0,19.26
8495,12.0,19.26
8496,12.0,19.26
8497,12.0,19.26
8498,12.0,19.26
8499,12.0,19.26
8500,12.0,19.26
8501,12.0,19.26
8502,12.0,19.26
8503,12.0,19.26
8504,12.0,19.26
8505,12.0,19.26
8506,12.0,19.26
8507,12.0,19.26
8508,12.0,19.26
8509,12.0,19.26
8510,12.0,19.26
8511,12.0,19.26
8512,12.0,19.26
8513,12.0,19.26
8514,12.0,19.26
8515,12.0,19.26
8516,12.0,19.26
8517,12.0,19.26
8518,12.0,19.26
8519,12.0,19.26
8520,12.0,19.26
8521,12.0,19.26
8522,12.0,19.26
8523,12.0,19.26
8524,12.0,19.26
8525,12.0,19.26
8526,12.0,19.26
8527,12.0,19.26
8528,12.0,19.26
8529,12.0,19.26
8530,12.0,19.26
8531,12.0,19.26
8532,12.0,19.26
8533,12.0,19.26
8534,12.0,19.26
8535,12.0,19.26
8536,12.0,19.26
8537,12.0,19.26
8538,12.0,19.26
8539,12.0,19.26
8540,12.0,19.26
8541,12.0,19.26
8542,12.0,19.26
8543,12.0,19.26
8544,12.0,19.26
8545,12.0,19.26
8546,12.0,19.26
8547,12.0,19.26
8548,12.0,19.26
8549,12.0,19.26
8550,12.0,19.26
8551,12.0,19.26
8552,12.0,19.26
8553,12.0,19.26
8554,12.0,19.26
8555,12.0,19.26
8556,12.0,19.26
8557,12.0,19.26
8558,12.0,19.26
8559,12.0,19.26
8560,12.0,19.26
8561,12.0,19.26
8562,12.0,19.26
8563,12.0,19.26
8564,12.0,19.26
8565,12.0,19.26
8566,12.0,19.26
8567,12.0,19.26
8568,12.0,19.26
8569,12.0,19.26
8570,12.0,19.26
8571,12.0,19.26
8572,12.0,19.26
8573,12.0,19.26
8574,12.0,19.26
8575,12.0,19.26
8576,12.0,19.26
8577,12.0,19.26
8578,12.0,19.26
8579,12.0,19.26
8580,12.0,19.26
8581,12.0,19.26
8582,12.0,19.26
8583,12.0,19.26
8584,12.0,19.26
8585,12.0,19.26
8586,12.0,19.26
8587,12.0,19.26
8588,12.0,19.26
8589,12.0,19.26
8590,12.0,19.26
8591,12.0,19.26
8592,12.0,19.26
8593,12.0,19.26
8594,12.0,19.26
8595,12.0,19.26
8596,12.0,19.26
8597,12.0,19.26
8598,12.0,19.26
8599,12.0,19.26
8600,12.0,19.26
8601,12.0,19.26
8602,12.0,19.26
8603,12.0,19.26
8604,12.0,19.26
8605,12.0,19.26
8606,12.0,19.26
8607,12.0,19.26
8608,12.0,19.26
8609,12.0,19.26
8610,12.0,19.26
8611,12.0,19.26
8612,12.0,19.26
8613,12.0,19.26
8614,12.0,19.26
8615,12.0,19.26
8616,12.0,19.26
8617,12.0,19.26
8618,12.0,19.26
8619,12.0,19.26
8620,12.0,19.26
8621,12.0,19.26
8622,12.0,19.26
8623,12.0,19.26
8624,12.0,19.26
8625,12.0,19.26
8626,12.0,19.26
8627,12.0,19.26
8628,12.0,19.26
8629,12.0,19.26
8630,12.0,19.26
8631,12.0,19.26
8632,12.0,19.26
8633,12.0,19.26
8634,12.0,19.26
8635,12.0,19.26
8636,12.0,19.26
8637,12.0,19.26
8638,12.0,19.26
8639,12.0,19.26
8640,12.0,19.26
8641,12.0,19.26
8642,12.0,19.26
8643,12.0,19.26
8644,12.0,19.26
8645,12.0,19.26
8646,12.0,19.26
8647,12.0,19.26
8648,12.0,19.26
8649,12.0,19.26
8650,12.0,19.26
8651,12.0,19.26
8652,12.0,19.26
8653,12.0,19.26
8654,12.0,19.26
8655,12.0,19.26
8656,12.0,19.26
8657,12.0,19.26
8658,12.0,19.26
8659,12.0,19.26
8660,12.0,19.26
8661,12.0,19.26
8662,12.0,19.26
8663,12.0,19.26
8664,12.0,19.26
8665,12.0,19.26
8666,12.0,19.26
8667,12.0,19.26
8668,12.0,19.26
8669,12.0,19.26
8670,12.0,19.26
8671,12.0,19.26
8672,12.0,19.26
8673,12.0,19.26
8674,12.0,19.26
8675,12.0,19.26
8676,12.0,19.26
8677,12.0,19.26
8678,12.0,19.26
8679,12.0,19.26
8680,12.0,19.26
8681,12.0,19.26
8682,12.0,19.26
8683,12.0,19.26
8684,12.0,19.26
8685,12.0,19.26
8686,12.0,19.26
8687,12.0,19.26
8688,12.0,19.26
8689,12.0,19.26
8690,12.0,19.26
8691,12.0,19.26
8692,12.0,19.26
8693,12.0,19.26
8694,12.0,19.26
8695,12.0,19.26
8696,12.0,19.26
8697,12.0,19.26
8698,12.0,19.26
8699,12.0,19.26
8700,12.0,19.26
8701,12.0,19.26
8702,12.0,19.26
8703,12.0,19.26
8704,12.0,19.26
8705,12.0,19.26
8706,12.0,19.26
8707,12.0,19.26
8708,12.0,19.26
8709,12.0,19.26
8710,12.0,19.26
8711,12.0,19.26
8712,12.0,19.26
8713,12.0,19.26
8714,12.0,19.26
8715,12.0,19.26
8716,12.0,19.26
8717,12.0,19.26
8718,12.0,19.26
8719,12.0,19.26
8720,12.0,19.26
8721,12.0,19.26
8722,12.0,19.26
8723,12.0,19.26
8724,12.0,19.26
8725,12.0,19.26
8726,12.0,19.26
8727,12.0,19.26
8728,12.0,19.26
8729,12.0,19.26
8730,12.0,19.26
8731,12.0,19.26
8732,12.0,19.26
8733,12.0,19.26
8734,12.0,19.26
8735,12.0,19.26
8736,12.0,19.26
8737,12.0,19.26
8738,12.0,19.26
8739,12.0,19.26
8740,12.0,19.26
8741,12.0,19.26
8742,12.0,19.26
8743,12.0,19.26
8744,12.0,19.26
8745,12.0,19.26
8746,12.0,19.26
8747,12.0,19.26
8748,12.0,19.26
8749,12.0,19.26
8750,12.0,19.26
8751,12.0,19.26
8752,12.0,19.26
8753,12.0,19.26
8754,12.0,19.26
8755,12.0,19.26
8756,12.0,19.26
8757,12.0,19.26
8758,12.0,19.26
8759,12.0,19.26
8760,12.0,19.26
8761,12.0,19.26
8762,12.0,19.26
8763,12.0,19.26
8764,12.0,19.26
8765,12.0,19.26
8766,12.0,19.26
8767,12.0,19.26
8768,12.0,19.26
8769,12.0,19.26
8770,12.0,19.26
8771,12.0,19.26
8772,12.0,19.26
8773,12.0,19.26
8774,12.0,19.26
8775,12.0,19.26
8776,12.0,19.26
8777,12.0,19.26
8778,12.0,19.26
8779,12.0,19.26
8780,12.0,19.26
8781,12.0,19.26
8782,12.0,19.26
8783,12.0,19.26
8784,12.0,19.26
8785,12.0,19.26
8786,12.0,19.26
8787,12.0,19.26
8788,12.0,19.26
8789,12.0,19.26
8790,12.0,19.26
8791,12.0,19.26
8792,12.0,19.26
8793,12.0,19.26
8794,12.0,19.26
8795,12.0,19.26
8796,12.0,19.26
8797,12.0,19.26
8798,12.0,19.26
8799,12.0,19.26
8800,12.0,19.26
8801,12.0,19.26
8802,12.0,19.26
8803,12.0,19.26
8804,12.0,19.26
8805,12.0,19.26
8806,12.0,19.26
8807,12.0,19.26
8808,12.0,19.26
8809,12.0,19.26
8810,12.0,19.26
8811,12.0,19.26
8812,12.0,19.26
8813,12.0,19.26
8814,12.0,19.26
8815,12.0,19.26
8816,12.0,19.26
8817,12.0,19.26
8818,12.0,19.26
8819,12.0,19.26
8820,12.0,19.26
8821,12.0,19.26
8822,12.0,19.26
8823,12.0,19.26
8824,12.0,19.26
8825,12.0,19.26
8826,12.0,19.26
8827,12.0,19.26
8828,12.0,19.26
8829,12.0,19.26
8830,12.0,19.26
8831,12.0,19.26
8832,12.0,19.26
8833,12.0,19.26
8834,12.0,19.26
8835,12.0,19.26
8836,12.0,19.26
8837,12.0,19.26
8838,12.0,19.26
8839,12.0,19.26
8840,12.0,19.26
8841,12.0,19.26
8842,12.0,19.26
8843,12.0,19.26
8844,12.0,19.26
8845,12.0,19.26
8846,12.0,19.26
8847,12.0,19.26
8848,12.0,19.26
8849,12.0,19.26
8850,12.0,19.26
8851,12.0,19.26
8852,12.0,19.26
8853,12.0,19.26
8854,12.0,19.26
8855,12.0,19.26
8856,12.0,19.26
8857,12.0,19.26
8858,12.0,19.26
8859,12.0,19.26
8860,12.0,19.26
8861,12.0,19.26
8862,12.0,19.26
8863,12.0,19.26
8864,12.0,19.26
8865,12.0,19.26
8866,12.0,19.26
8867,12.0,19.26
8868,12.0,19.26
8869,12.0,19.26
8870,12.0,19.26
8871,12.0,19.26
8872,12.0,19.26
8873,12.0,19.26
8874,12.0,19.26
8875,12.0,19.26
8876,12.0,19.26
8877,12.0,19.26
8878,12.0,19.26
8879,12.0,19.26
8880,12.0,19.26
8881,12.0,19.26
8882,12.0,19.26
8883,12.0,19.26
8884,12.0,19.26
8885,12.0,19.26
8886,12.0,19.26
8887,12.0,19.26
8888,12.0,19.26
8889,12.0,19.26
8890,12.0,19.26
8891,12.0,19.26
8892,12.0,19.26
8893,12.0,19.26
8894,12.0,19.26
8895,12.0,19.26
8896,12.0,19.26
8897,12.0,19.26
8898,12.0,19.26
8899,12.0,19.26
8900,12.0,19.26
8901,12.0,19.26
8902,12.0,19.26
8903,12.0,19.26
8904,12.0,19.26
8905,12.0,19.26
8906,12.0,19.26
8907,12.0,19.26
8908,12.0,19.26
8909,12.0,19.26
8910,12.0,19.26
8911,12.0,19.26
8912,12.0,19.26
8913,12.0,19.26
8914,12.0,19.26
8915,12.0,19.26
8916,12.0,19.26
8917,12.0,19.26
8918,12.0,19.26
8919,12.0,19.26
8920,12.0,19.26
8921,12.0,19.26
8922,12.0,19.26
8923,12.0,19.26
8924,12.0,19.26
8925,12.0,19.26
8926,12.0,19.26
8927,12.0,19.26
8928,12.0,19.26
8929,12.0,19.26
8930,12.0,19.26
8931,12.0,19.26
8932,12.0,19.26
8933,12.0,19.26
8934,12.0,19.26
8935,12.0,19.26
8936,12.0,19.26
8937,12.0,19.26
8938,12.0,19.26
8939,12.0,19.26
8940,12.0,19.26
8941,12.0,19.26
8942,12.0,19.26
8943,12.0,19.26
8944,12.0,19.26
8945,12.0,19.26
8946,12.0,19.26
8947,12.0,19.26
8948,12.0,19.26
8949,12.0,19.26
8950,12.0,19.26
8951,12.0,19.26
8952,12.0,21.0
8953,12.0,21.0
8954,12.0,21.0
8955,12.0,21.0
8956,12.0,21.0
8957,12.0,21.0
8958,12.0,21.0
8959,12.0,21.0
8960,12.0,21.0
8961,12.0,21.0
8962,12.0,21.0
8963,12.0,21.0
8964,12.0,21.0
8965,12.0,21.0
8966,12.0,21.0
8967,12.0,21.0
8968,12.0,21.0
8969,12.0,21.0
8970,12.0,21.0
8971,12.0,21.0
8972,12.0,21.0
8973,12.0,21.0
8974,12.0,21.0
8975,12.0,21.0
8976,12.0,21.0
8977,12.0,21.0
8978,12.0,21.0
8979,12.0,21.0
8980,12.0,21.0
8981,12.0,21.0
8982,12.0,21.0
8983,12.0,21.0
8984,12.0,21.0
8985,12.0,21.0
8986,12.0,21.0
8987,12.0,21.0
8988,12.0,21.0
8989,12.0,21.0
8990,12.0,21.0
8991,12.0,21.0
8992,12.0,21.0
8993,12.0,21.0
8994,12.0,21.0
8995,12.0,21.0
8996,12.0,21.0
8997,12.0,21.0
8998,12.0,21.0
8999,12.0,21.0
9000,12.0,21.0
9001,12.0,21.0
9002,12.0,21.0
9003,12.0,21.0
9004,12.0,21.0
9005,12.0,21.0
9006,12.0,21.0
9007,12.0,21.0
9008,12.0,21.0
9009,12.0,21.0
9010,12.0,21.0
9011,12.0,21.0
9012,12.0,21.0
9013,12.0,21.0
9014,12.0,21.0
9015,12.0,21.0
9016,12.0,21.0
9017,12.0,21.0
9018,12.0,21.0
9019,12.0,21.0
9020,12.0,21.0
9021,12.0,21.0
9022,12.0,21.0
9023,12.0,21.0
9024,12.0,21.0
9025,12.0,21.0
9026,12.0,21.0
9027,12.0,21.0
9028,12.0,21.0
9029,12.0,21.0
9030,12.0,21.0
9031,12.0,21.0
9032,12.0,21.0
9033,12.0,21.0
9034,12.0,21.0
9035,12.0,21.0
9036,12.0,21.0
9037,12.0,21.0
9038,12.0,21.0
9039,12.0,21.0
9040,12.0,21.0
9041,12.0,21.0
9042,12.0,21.0
9043,12.0,21.0
9044,12.0,21.0
9045,12.0,21.0
9046,12.0,21.0
9047,12.0,21.0
9048,12.0,21.0
9049,12.0,21.0
9050,12.0,21.0
9051,12.0,21.0
9052,12.0,21.0
9053,12.0,21.0
9054,12.0,21.0
9055,12.0,21.0
9056,12.0,21.0
9057,12.0,21.0
9058,12.0,21.0
9059,12.0,21.0
9060,12.0,21.0
9061,12.0,21.0
9062,12.0,21.0
9063,12.0,21.0
9064,12.0,21.0
9065,12.0,21.0
9066,12.0,21.0
9067,12.0,21.0
9068,12.0,21.0
9069,12.0,21.0
9070,12.0,21.0
9071,12.0,21.0
9072,12.0,21.0
9073,12.0,21.0
9074,12.0,21.0
9075,12.0,21.0
9076,12.0,21.0
9077,12.0,21.0
9078,12.0,21.0
9079,12.0,21.0
9080,12.0,21.0
9081,12.0,21.0
9082,12.0,21.0
9083,12.0,21.0
9084,12.0,21.0
9085,12.0,21.0
9086,12.0,21.0
9087,12.0,21.0
9088,12.0,21.0
9089,12.0,21.0
9090,12.0,21.0
9091,12.0,21.0
9092,12.0,21.0
9093,12.0,21.0
9094,12.0,21.0
9095,12.0,21.0
9096,12.0,21.0
9097,12.0,21.0
9098,12.0,21.0
9099,12.0,21.0
9100,12.0,21.0
9101,12.0,21.0
9102,12.0,21.0
9103,12.0,21.0
9104,12.0,21.0
9105,12.0,21.0
9106,12.0,21.0
9107,12.0,21.0
9108,12.0,21.0
9109,12.0,21.0
9110,12.0,21.0
9111,12.0,21.0
9112,12.0,21.0
9113,12.0,21.0
9114,12.0,21.0
9115,12.0,21.0
9116,12.0,21.0
9117,12.0,21.0
9118,12.0,21.0
9119,12.0,21.0
9120,12.0,21.0
9121,12.0,21.0
9122,12.0,21.0
9123,12.0,21.0
9124,12.0,21.0
9125,12.0,21.0
9126,12.0,21.0
9127,12.0,21.0
9128,12.0,21.0
9129,12.0,21.0
9130,12.0,21.0
9131,12.0,21.0
9132,12.0,21.0
9133,12.0,21.0
9134,12.0,21.0
9135,12.0,21.0
9136,12.0,21.0
9137,12.0,21.0
9138,12.0,21.0
9139,12.0,21.0
9140,12.0,21.0
9141,12.0,21.0
9142,12.0,21.0
9143,12.0,21.0
9144,12.0,21.0
9145,12.0,21.0
9146,12.0,21.0
9147,12.0,21.0
9148,12.0,21.0
9149,12.0,21.0
9150,12.0,21.0
9151,12.0,21.0
9152,12.0,21.0
9153,12.0,21.0
9154,12.0,21.0
9155,12.0,21.0
9156,12.0,21.0
9157,12.0,21.0
9158,12.0,21.0
9159,12.0,21.0
9160,12.0,21.0
9161,12.0,21.0
9162,12.0,21.0
9163,12.0,21.0
9164,12.0,21.0
9165,12.0,21.0
9166,12.0,21.0
9167,12.0,21.0
9168,12.0,21.0
9169,12.0,21.0
9170,12.0,21.0
9171,12.0,21.0
9172,12.0,21.0
9173,12.0,21.0
9174,12.0,21.0
9175,12.0,21.0
9176,12.0,21.0
9177,12.0,21.0
9178,12.0,21.0
9179,12.0,21.0
9180,12.0,21.0
9181,12.0,21.0
9182,12.0,21.0
9183,12.0,21.0
9184,12.0,21.0
9185,12.0,21.0
9186,12.0,21.0
9187,12.0,21.0
9188,12.0,21.0
9189,12.0,21.0
9190,12.0,21.0
9191,12.0,21.0
9192,12.0,21.0
9193,12.0,21.0
9194,12.0,21.0
9195,12.0,21.0
9196,12.0,21.0
9197,12.0,21.0
9198,12.0,21.0
9199,12.0,21.0
9200,12.0,21.0
9201,12.0,21.0
9202,12.0,21.0
9203,12.0,21.0
9204,12.0,21.0
9205,12.0,21.0
9206,12.0,21.0
9207,12.0,21.0
9208,12.0,21.0
9209,12.0,21.0
9210,12.0,21.0
9211,12.0,21.0
9212,12.0,21.0
9213,12.0,21.0
9214,12.0,21.0
9215,12.0,21.0
9216,12.0,21.0
9217,12.0,21.0
9218,12.0,21.0
9219,12.0,21.0
9220,12.0,21.0
9221,12.0,21.0
9222,12.0,21.0
9223,12.0,21.0
9224,12.0,21.0
9225,12.0,21.0
9226,12.0,21.0
9227,12.0,21.0
9228,12.0,21.0
9229,12.0,21.0
9230,12.0,21.0
9231,12.0,21.0
9232,12.0,21.0
9233,12.0,21.0
9234,12.0,21.0
9235,12.0,21.0
9236,12.0,21.0
9237,12.0,21.0
9238,12.0,21.0
9239,12.0,21.0
9240,12.0,21.0
9241,12.0,21.0
9242,12.0,21.0
9243,12.0,21.0
9244,12.0,21.0
9245,12.0,21.0
9246,12.0,21.0
9247,12.0,21.0
9248,12.0,21.0
9249,12.0,21.0
9250,12.0,21.0
9251,12.0,21.0
9252,12.0,21.0
9253,12.0,21.0
9254,12.0,21.0
9255,12.0,21.0
9256,12.0,21.0
9257,12.0,21.0
9258,12.0,21.0
9259,12.0,21.0
9260,12.0,21.0
9261,12.0,21.0
9262,12.0,21.0
9263,12.0,21.0
9264,12.0,21.0
9265,12.0,21.0
9266,12.0,21.0
9267,12.0,21.0
9268,12.0,21.0
9269,12.0,21.0
9270,12.0,21.0
9271,12.0,21.0
9272,12.0,21.0
9273,12.0,21.0
9274,12.0,21.0
9275,12.0,21.0
9276,12.0,21.0
9277,12.0,21.0
9278,12.0,21.0
9279,12.0,21.0
9280,12.0,21.0
9281,12.0,21.0
9282,12.0,21.0
9283,12.0,21.0
9284,12.0,21.0
9285,12.0,21.0
9286,12.0,21.0
9287,12.0,21.0
9288,12.0,21.0
9289,12.0,21.0
9290,12.0,21.0
9291,12.0,21.0
9292,12.0,21.0
9293,12.0,21.0
9294,12.0,21.0
9295,12.0,21.0
9296,12.0,21.0
9297,12.0,21.0
9298,12.0,21.0
9299,12.0,21.0
9300,12.0,21.0
9301,12.0,21.0
9302,12.0,21.0
9303,12.0,21.0
9304,12.0,21.0
9305,12.0,21.0
9306,12.0,21.0
9307,12.0,21.0
9308,12.0,21.0
9309,12.0,21.0
9310,12.0,21.0
9311,12.0,21.0
9312,12.0,21.0
9313,12.0,21.0
9314,12.0,21.0
9315,12.0,21.0
9316,12.0,21.0
9317,12.0,21.0
9318,12.0,21.0
9319,12.0,21.0
9320,12.0,21.0
9321,12.0,21.0
9322,12.0,21.0
9323,12.0,21.0
9324,12.0,21.0
9325,12.0,21.0
9326,12.0,21.0
9327,12.0,21.0
9328,12.0,21.0
9329,12.0,21.0
9330,12.0,21.0
9331,12.0,21.0
9332,12.0,21.0
9333,12.0,21.0
